pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.184029,8148997,0.004996,4004,3,0.00235619,-0.00217412,-244,-200.160,-693.814,-266.670,190000,0,0,1,0,1,balance,
0.184208,8154001,0.005004,4004,3,0.00235619,-0.00184800,-245,-199.840,-695.770,-266.670,190000,0,0,1,0,1,balance,
0.184408,8158997,0.004996,4004,3,0.00235619,-0.00157080,-247,-400.320,-697.434,-266.670,190000,0,0,1,0,1,balance,
0.214093,8164001,0.005004,4004,3,0.00235619,-0.00133518,-248,-199.840,-698.847,-266.670,190000,0,0,1,0,1,balance,
0.214309,8170458,0.006457,4004,3,0.00235619,-0.00113490,-250,-309.741,-700.049,-297.355,190000,0,0,1,0,1,balance,
0.214550,8174997,0.004539,4004,3,0.00235619,-0.00096467,-252,-440.626,-701.070,-697.434,190000,0,0,1,0,1,balance,
0.214731,8180001,0.005004,4004,3,0.00235619,-0.00081997,-256,-799.361,-701.939,-697.434,190000,0,0,1,0,1,balance,
0.214932,8184997,0.004996,4004,3,0.00235619,-0.00069697,-259,-600.480,-702.677,-697.434,190000,0,0,1,0,1,balance,
0.215076,8190001,0.005004,4003,2,0.00157080,-0.02413554,-263,-799.361,-326.426,-697.434,190000,0,0,1,0,1,balance,
0.244590,8194997,0.004996,4003,2,0.00157080,-0.02051521,-266,-600.480,-348.148,-697.434,190000,0,0,1,0,1,balance,
0.244709,8200458,0.005461,4003,2,0.00157080,-0.01743793,-270,-732.467,-366.611,-698.847,190000,0,0,1,0,1,balance,
0.244884,8204997,0.004539,4002,1,0.00078540,-0.04077723,-272,-440.626,9.044,-326.426,190000,0,0,1,0,1,balance,
0.245081,8210001,0.005004,4002,1,0.00078540,-0.03466065,-274,-399.680,-27.656,-326.426,190000,0,0,1,0,1,balance,
0.245291,8214997,0.004996,4002,1,0.00078540,-0.02946155,-275,-200.160,-58.850,-326.426,190000,0,0,1,0,1,balance,
0.245491,8220001,0.005004,4002,1,0.00078540,-0.02504232,-277,-399.680,-85.366,-326.426,190000,0,0,1,0,1,balance,
0.275148,8224997,0.004996,4002,1,0.00078540,-0.02128597,-279,-400.320,-107.904,-326.426,190000,0,0,1,0,1,balance,
0.275262,8231451,0.006454,4002,1,0.00078540,-0.01809307,-281,-309.885,-127.061,-326.426,190000,0,0,1,0,1,balance,
