pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
1.060858,10308998,0.010000,3959,-42,-0.03298672,0.05736047,1466,7800.000,4589.550,7798.812,190000,0,0,1,0,1,balance,
1.060994,10320998,0.012000,3965,-36,-0.02827433,0.10766126,1557,7583.333,3231.958,6658.812,190000,0,0,1,0,1,balance,
1.061690,10330998,0.010000,3969,-32,-0.02513274,0.13863596,1615,5800.000,2357.607,5344.031,190000,0,0,1,0,1,balance,
1.091314,10340998,0.010000,3972,-29,-0.02277655,0.15318349,1668,5300.000,1806.046,5344.031,190000,0,0,1,0,1,balance,
1.091441,10352001,0.011003,3977,-24,-0.01884956,0.18374124,1725,5180.405,811.034,4584.031,190000,0,0,1,0,1,balance,
1.092117,10362001,0.010000,3980,-21,-0.01649336,0.19152297,1759,3400.000,340.662,2684.031,190000,0,0,1,0,1,balance,
1.121924,10372001,0.010000,3983,-18,-0.01413717,0.19813744,1783,2400.000,-115.703,2357.607,190000,0,0,1,0,1,balance,
1.122072,10382001,0.010000,3986,-15,-0.01178097,0.20375974,1804,2100.000,-560.161,1597.607,190000,0,0,1,0,1,balance,
1.122771,10392001,0.010000,3988,-13,-0.01021018,0.19675773,1810,600.000,-727.465,340.662,190000,0,0,1,0,1,balance,
1.152524,10402001,0.010000,3991,-10,-0.00785398,0.20258698,1814,400.000,-1174.407,340.662,190000,0,0,1,0,1,balance,
1.152646,10412998,0.010997,3994,-7,-0.00549779,0.20433763,1814,0.000,-1572.406,-727.465,190000,0,0,1,0,1,balance,
1.153325,10422998,0.010000,3998,-3,-0.00235619,0.22081087,1807,-700.000,-2272.739,-727.465,190000,0,0,1,0,1,balance,
1.183230,10432998,0.010000,4002,1,0.00078540,0.23481313,1800,-700.000,-2943.421,-727.465,190000,0,0,1,0,1,balance,
1.183360,10442998,0.010000,4007,6,0.00471239,0.25849602,1789,-1100.000,-3855.935,-1867.465,190000,0,0,1,0,1,balance,
1.184067,10452998,0.010000,4013,12,0.00942478,0.29040746,1767,-2200.000,-4992.854,-2272.739,190000,0,0,1,0,1,balance,
1.213768,10462998,0.010000,4017,16,0.01256637,0.29397023,1744,-2300.000,-5538.262,-2272.739,190000,0,0,1,0,1,balance,
1.213880,10474001,0.011003,4023,22,0.01727876,0.31411702,1717,-2453.876,-6534.006,-3032.739,190000,0,0,1,0,1,balance,
1.214587,10484001,0.010000,4028,27,0.02120575,0.32590433,1675,-4200.000,-7303.772,-4932.740,190000,0,0,1,0,1,balance,
1.244426,10494001,0.010000,4032,31,0.02434734,0.32414257,1626,-4900.000,-7785.286,-4992.854,190000,0,0,1,0,1,balance,
1.244562,10504998,0.010997,4036,35,0.02748894,0.31837277,1567,-5365.100,-8218.703,-6132.854,190000,0,0,1,0,1,balance,
1.245256,10514998,0.010000,4040,39,0.03063053,0.31774075,1498,-6900.000,-8713.773,-7303.772,190000,0,0,1,0,1,balance,
1.275279,10524998,0.010000,4043,42,0.03298672,0.30542255,1425,-7300.000,-8942.946,-7303.772,190000,0,0,1,0,1,balance,
1.275380,10534998,0.010000,4047,46,0.03612832,0.30673306,1348,-7700.000,-9461.327,-8443.772,190000,0,0,1,0,1,balance,
1.276083,10544998,0.010000,4051,50,0.03926991,0.30784699,1262,-8600.000,-9977.349,-8713.773,190000,0,0,1,0,1,balance,
1.306733,10554998,0.010000,4054,53,0.04162610,0.29701286,1175,-8700.000,-10224.331,-8713.773,190000,0,0,1,0,1,balance,
1.306853,10566001,0.011003,4058,57,0.04476770,0.29528915,1076,-8997.546,-10706.301,-9473.773,190000,0,0,1,0,1,balance,
1.307546,10576001,0.010000,4060,59,0.04633849,0.27455772,977,-9900.000,-10708.851,-9977.350,190000,0,0,1,0,1,balance,
1.338758,10586001,0.010000,4062,61,0.04790929,0.25693601,877,-10000.000,-10748.718,-9977.350,190000,0,0,1,0,1,balance,
1.338884,10598001,0.012000,4063,62,0.04869469,0.22821308,755,-10166.667,-10529.707,-10708.852,190000,0,0,1,0,1,balance,
1.339566,10608001,0.010000,4063,62,0.04869469,0.19398112,648,-10700.000,-10118.923,-10708.852,190000,0,0,1,0,1,balance,
1.373576,10618001,0.010000,4062,61,0.04790929,0.15310298,541,-10700.000,-9502.722,-10708.852,190000,0,0,1,0,1,balance,
1.373703,10630001,0.012000,4057,56,0.04398230,0.08105015,414,-10583.333,-8009.769,-10118.923,190000,0,0,1,0,1,balance,
1.374491,10640001,0.010000,4053,52,0.04084070,0.02176874,313,-10100.000,-6795.738,-10118.923,190000,0,0,1,0,1,balance,
1.406383,10650001,0.010000,4046,45,0.03534292,-0.06396338,212,-10100.000,-4887.306,-10118.923,190000,0,0,1,0,1,balance,
1.406504,10660245,0.010244,4037,36,0.02827433,-0.15787215,108,-10152.284,-2629.428,-9737.973,190000,0,0,1,0,1,balance,
1.407207,10674998,0.014753,4024,23,0.01806416,-0.23800251,-17,-8472.853,-34.235,-7078.923,190000,0,0,1,0,1,balance,
1.438431,10684998,0.010000,4018,17,0.01335177,-0.27298797,-85,-6800.000,1139.573,-6795.738,190000,0,0,1,0,1,balance,
1.438541,10696998,0.012000,4010,9,0.00706858,-0.31057959,-163,-6500.000,2595.982,-5655.738,190000,0,0,1,0,1,balance,
1.439256,10706998,0.010000,4006,5,0.00392699,-0.31111654,-210,-4700.000,3105.080,-3755.738,190000,0,0,1,0,1,balance,
1.474838,10716998,0.010000,4003,2,0.00157080,-0.29979198,-238,-2800.000,3346.176,-1855.738,190000,0,0,1,0,1,balance,
1.474981,10728998,0.012000,3999,-2,-0.00157080,-0.29409309,-246,-666.667,3780.444,424.262,190000,0,0,1,0,1,balance,
1.475674,10738998,0.010000,3998,-3,-0.00235619,-0.26176010,-232,1400.000,3518.112,2324.262,190000,0,0,1,0,1,balance,
1.476451,10748998,0.010000,3996,-5,-0.00392699,-0.24605803,-203,2900.000,3581.015,3105.080,190000,0,0,1,0,1,balance,
1.505377,10762294,0.013296,3994,-7,-0.00549779,-0.22687040,-162,3083.634,3602.091,3346.176,190000,0,0,1,0,1,balance,
1.505518,10776998,0.014704,3987,-14,-0.01099557,-0.24892445,-110,3536.453,4746.385,3581.015,190000,0,0,1,0,1,balance,
1.538762,10791160,0.014162,3979,-22,-0.01727876,-0.27813555,-59,3601.186,6102.228,3581.015,190000,0,0,1,0,1,balance,
1.538995,10806001,0.014841,3970,-31,-0.02434734,-0.30785835,8,4514.521,7589.875,4746.385,190000,0,0,1,0,1,balance,
1.569258,10816001,0.010000,3966,-35,-0.02748894,-0.30880349,56,4800.000,8103.872,4746.385,190000,0,0,1,0,1,balance,
1.569386,10828998,0.012997,3959,-42,-0.03298672,-0.32593361,121,5001.154,9189.079,5886.386,190000,0,0,1,0,1,balance,
1.570080,10838998,0.010000,3955,-46,-0.03612832,-0.32416746,189,6800.000,9670.540,7589.875,190000,0,0,1,0,1,balance,
1.599641,10848998,0.010000,3952,-49,-0.03848451,-0.31088526,265,7600.000,9888.145,7589.875,190000,0,0,1,0,1,balance,
1.599753,10860001,0.011003,3947,-54,-0.04241150,-0.31778774,350,7725.166,10599.293,8349.875,190000,0,0,1,0,1,balance,
1.600467,10870001,0.010000,3943,-58,-0.04555309,-0.31724347,444,9400.000,11095.417,9670.540,190000,0,0,1,0,1,balance,
1.630192,10880001,0.010000,3940,-61,-0.04790929,-0.30499987,540,9600.000,11325.484,9670.540,190000,0,0,1,0,1,balance,
1.630312,10890998,0.010997,3937,-64,-0.05026548,-0.29138858,649,9911.794,11539.140,10647.194,190000,0,0,1,0,1,balance,
1.631055,10900998,0.010000,3935,-66,-0.05183628,-0.27124224,760,11100.000,11548.711,11095.417,190000,0,0,1,0,1,balance,
1.660772,10910998,0.010000,3934,-67,-0.05262168,-0.24233687,871,11100.000,11327.511,11095.417,190000,0,0,1,0,1,balance,
1.660889,10920998,0.010000,3934,-67,-0.05262168,-0.20598634,983,11200.000,10891.304,11548.712,190000,0,0,1,0,1,balance,
1.661584,10930998,0.010000,3933,-68,-0.05340708,-0.18686936,1099,11600.000,10787.564,11548.712,190000,0,0,1,0,1,balance,
1.691274,10940998,0.010000,3933,-68,-0.05340708,-0.15883896,1214,11500.000,10451.200,11548.712,190000,0,0,1,0,1,balance,
1.691379,10952001,0.011003,3932,-69,-0.05419247,-0.14572017,1339,11360.538,10419.438,10788.712,190000,0,0,1,0,1,balance,
1.692068,10962001,0.010000,3931,-70,-0.05497787,-0.13564312,1447,10800.000,10424.177,10787.564,190000,0,0,1,0,1,balance,
1.721900,10972001,0.010000,3928,-73,-0.05733407,-0.15063957,1555,10800.000,10981.125,10787.564,190000,0,0,1,0,1,balance,
1.722067,10982001,0.010000,3926,-75,-0.05890486,-0.15160558,1661,10600.000,11244.045,10424.177,190000,0,0,1,0,1,balance,
1.722796,10992001,0.010000,3923,-78,-0.06126106,-0.16420766,1766,10500.000,11772.261,10424.177,190000,0,0,1,0,1,balance,
1.753467,11002001,0.010000,3921,-80,-0.06283185,-0.16313845,1870,10400.000,12010.758,10424.177,190000,0,0,1,0,1,balance,
1.753580,11012998,0.010997,3918,-83,-0.06518805,-0.17080638,1988,10730.199,12479.764,11564.177,190000,0,0,1,0,1,balance,
1.754274,11022998,0.010000,3916,-85,-0.06675884,-0.16874736,2105,11700.000,12706.383,11772.261,190000,0,0,1,0,1,balance,
1.784046,11032998,0.010000,3916,-85,-0.06675884,-0.14343526,2223,11800.000,12402.638,11772.261,190000,0,0,1,0,1,balance,
1.784179,11044001,0.011003,3915,-86,-0.06754424,-0.13262703,2355,11996.728,12398.603,12532.261,190000,0,0,1,0,1,balance,
1.784858,11054001,0.010000,3915,-86,-0.06754424,-0.11273297,2482,12700.000,12159.874,12706.384,190000,0,0,1,0,1,balance,
1.814734,11064001,0.010000,3916,-85,-0.06675884,-0.08404205,2609,12700.000,11689.920,12706.384,190000,0,0,1,0,1,balance,
1.814859,11074998,0.010997,3917,-84,-0.06597345,-0.06072285,2747,12548.877,11284.426,12159.874,190000,0,0,1,0,1,balance,
1.815540,11084998,0.010000,3917,-84,-0.06597345,-0.05161442,2868,12100.000,11175.124,12159.874,190000,0,0,1,0,1,balance,
1.845299,11094998,0.010000,3917,-84,-0.06597345,-0.04387226,2990,12200.000,11082.218,12159.874,190000,0,0,1,0,1,balance,
1.845433,11106001,0.011003,3917,-84,-0.06597345,-0.03729142,3122,11996.728,11003.248,11399.874,190000,0,0,1,0,1,balance,
1.846105,11116001,0.010000,3917,-84,-0.06597345,-0.03169771,3233,11100.000,10936.124,11175.124,190000,0,0,1,0,1,balance,
1.875885,11126001,0.010000,3916,-85,-0.06675884,-0.03872402,3345,11200.000,11146.103,11175.124,190000,0,0,1,0,1,balance,
1.876063,11136001,0.010000,3916,-85,-0.06675884,-0.03291542,3456,11100.000,11076.400,10936.124,190000,0,0,1,0,1,balance,
1.876770,11146001,0.010000,3915,-86,-0.06754424,-0.03975908,3565,10900.000,11284.188,10936.124,190000,0,0,1,0,1,balance,
1.908479,11156001,0.010000,3915,-86,-0.06754424,-0.03379522,3675,11000.000,11212.621,10936.124,190000,0,0,1,0,1,balance,
1.908589,11166998,0.010997,3915,-86,-0.06754424,-0.02872593,3796,11003.001,11151.790,11284.188,190000,0,0,1,0,1,balance,
1.909293,11176998,0.010000,3916,-85,-0.06675884,-0.01263607,3909,11300.000,10833.048,11284.188,190000,0,0,1,0,1,balance,
1.939035,11186998,0.010000,3917,-84,-0.06597345,0.00104031,4022,11300.000,10543.268,11284.188,190000,0,0,1,0,1,balance,
1.939159,11198998,0.012000,3918,-83,-0.06518805,0.01070174,4156,11166.667,10301.667,10833.048,190000,0,0,1,0,1,balance,
1.939850,11208998,0.010000,3918,-83,-0.06518805,0.00909648,4265,10900.000,10320.930,10833.048,190000,0,0,1,0,1,balance,
1.969618,11218998,0.010000,3918,-83,-0.06518805,0.00773201,4373,10800.000,10337.304,10833.048,190000,0,0,1,0,1,balance,
1.969734,11230001,0.011003,3918,-83,-0.06518805,0.00657221,4490,10633.464,10351.221,10320.930,190000,0,0,1,0,1,balance,
1.970431,11240001,0.010000,3918,-83,-0.06518805,0.00558638,4593,10300.000,10363.051,10320.930,190000,0,0,1,0,1,balance,
2.000180,11250001,0.010000,3918,-83,-0.06518805,0.00474842,4697,10400.000,10373.107,10320.930,190000,0,0,1,0,1,balance,
2.000292,11260998,0.010997,3918,-83,-0.06518805,0.00403616,4810,10275.530,10381.654,10363.051,190000,0,0,1,0,1,balance,
2.001052,11270998,0.010000,3919,-82,-0.06440265,0.01521171,4914,10400.000,10121.883,10363.051,190000,0,0,1,0,1,balance,
2.030795,11280998,0.010000,3920,-81,-0.06361725,0.02471092,5018,10400.000,9882.229,10363.051,190000,0,0,1,0,1,balance,
2.030907,11290998,0.010000,3922,-79,-0.06204645,0.04456623,5121,10300.000,9392.638,10121.884,190000,0,0,1,0,1,balance,
2.031607,11300998,0.010000,3924,-77,-0.06047566,0.06144324,5222,10100.000,8938.787,10121.884,190000,0,0,1,0,1,balance,
2.061381,11310998,0.010000,3926,-75,-0.05890486,0.07578870,5323,10100.000,8515.314,10121.884,190000,0,0,1,0,1,balance,
2.061625,11322001,0.011003,3928,-73,-0.05733407,0.08583450,5432,9906.389,8143.437,9361.884,190000,0,0,1,0,1,balance,
2.062226,11332001,0.010000,3929,-72,-0.05654867,0.08474030,5522,9000.000,8030.903,8938.786,190000,0,0,1,0,1,balance,
2.091896,11342001,0.010000,3929,-72,-0.05654867,0.07202926,5611,8900.000,8183.436,8938.786,190000,0,0,1,0,1,balance,
2.092051,11352001,0.010000,3929,-72,-0.05654867,0.06122487,5698,8700.000,8313.088,8178.786,190000,0,0,1,0,1,balance,
2.092757,11362001,0.010000,3928,-73,-0.05733407,0.04026016,5778,8000.000,8690.329,8030.903,190000,0,0,1,0,1,balance,
