pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.000377,17056001,0.000000,4000,-1,-0.00078540,0.00000000,0,0.000,-125.664,0.000,190000,0,0,1,0,1,balance,
0.001053,17066001,0.010000,4000,-1,-0.00078540,0.00000000,0,0.000,-125.664,0.000,190000,0,0,1,0,1,balance,
0.029973,17076001,0.010000,4001,0,0.00000000,0.01178097,0,0.000,141.372,0.000,190000,0,0,1,0,1,balance,
0.030099,17088001,0.012000,4001,0,0.00000000,0.01001383,0,0.000,120.166,-125.664,190000,0,0,1,0,1,balance,
0.030796,17098001,0.010000,4002,1,0.00078540,0.02029273,-1,-100.000,369.176,-125.664,190000,0,0,1,0,1,balance,
0.061805,17108001,0.010000,4002,1,0.00078540,0.01724882,-3,-200.000,332.650,-125.664,190000,0,0,1,0,1,balance,
0.061965,17118001,0.010000,4002,1,0.00078540,0.01466149,-1,200.000,301.602,369.176,190000,0,0,1,0,1,balance,
0.062667,17128001,0.010000,4002,1,0.00078540,0.01246227,2,300.000,275.211,369.176,190000,0,0,1,0,1,balance,
0.093733,17138001,0.010000,4002,1,0.00078540,0.01059293,6,400.000,252.779,369.176,190000,0,0,1,0,1,balance,
0.093823,17150001,0.012000,4002,1,0.00078540,0.00900399,10,333.333,233.712,275.211,190000,0,0,1,0,1,balance,
0.094543,17160001,0.010000,4002,1,0.00078540,0.00765339,13,300.000,217.504,275.211,190000,0,0,1,0,1,balance,
0.124269,17170001,0.010000,4002,1,0.00078540,0.00650538,16,300.000,203.728,275.211,190000,0,0,1,0,1,balance,
0.124387,17182001,0.012000,4002,1,0.00078540,0.00552958,19,250.000,192.019,217.504,190000,0,0,1,0,1,balance,
0.125113,17192001,0.010000,4002,1,0.00078540,0.00470014,21,200.000,182.065,217.504,190000,0,0,1,0,1,balance,
0.161900,17202001,0.010000,4002,1,0.00078540,0.00399512,23,200.000,173.605,217.504,190000,0,0,1,0,1,balance,
0.162010,17212001,0.010000,4001,0,0.00000000,-0.00838512,25,200.000,-100.621,182.065,190000,0,0,1,0,1,balance,
0.162713,17222001,0.010000,4001,0,0.00000000,-0.00712735,27,200.000,-85.528,182.065,190000,0,0,1,0,1,balance,
0.163511,17232001,0.010000,4001,0,0.00000000,-0.00605825,29,200.000,-72.699,182.065,190000,0,0,1,0,1,balance,
0.195202,17246294,0.014293,4001,0,0.00000000,-0.00514951,31,139.929,-61.794,173.605,190000,0,0,1,0,1,balance,
0.195311,17260998,0.014704,4001,0,0.00000000,-0.00437709,32,68.009,-52.525,-72.699,190000,0,0,1,0,1,balance,
0.225965,17270998,0.010000,4001,0,0.00000000,-0.00372052,31,-100.000,-44.646,-72.699,190000,0,0,1,0,1,balance,
0.226084,17282998,0.012000,4001,0,0.00000000,-0.00316244,30,-83.333,-37.949,-52.525,190000,0,0,1,0,1,balance,
0.226771,17292998,0.010000,4001,0,0.00000000,-0.00268808,30,0.000,-32.257,-52.525,190000,0,0,1,0,1,balance,
0.261804,17302998,0.010000,4001,0,0.00000000,-0.00228487,29,-100.000,-27.418,-52.525,190000,0,0,1,0,1,balance,
0.261961,17314001,0.011003,4001,0,0.00000000,-0.00194214,28,-90.884,-23.306,-32.257,190000,0,0,1,0,1,balance,
0.262666,17324001,0.010000,4001,0,0.00000000,-0.00165082,28,0.000,-19.810,-32.257,190000,0,0,1,0,1,balance,
0.293769,17334001,0.010000,4001,0,0.00000000,-0.00140319,27,-100.000,-16.838,-32.257,190000,0,0,1,0,1,balance,
0.293884,17345237,0.011236,4001,0,0.00000000,-0.00119271,27,0.000,-14.313,-32.257,190000,0,0,1,0,1,balance,
0.294564,17360001,0.014764,4001,0,0.00000000,-0.00101381,26,-67.732,-12.166,-19.810,190000,0,0,1,0,1,balance,
0.324286,17370001,0.010000,4001,0,0.00000000,-0.00086174,26,0.000,-10.341,-19.810,190000,0,0,1,0,1,balance,
0.324406,17382001,0.012000,4001,0,0.00000000,-0.00073248,25,-83.333,-8.790,-12.166,190000,0,0,1,0,1,balance,
0.325108,17392001,0.010000,4001,0,0.00000000,-0.00062260,24,-100.000,-7.471,-12.166,190000,0,0,1,0,1,balance,
0.354859,17402001,0.010000,4001,0,0.00000000,-0.00052921,24,0.000,-6.351,-12.166,190000,0,0,1,0,1,balance,
0.354968,17412001,0.010000,4001,0,0.00000000,-0.00044983,23,-100.000,-5.398,-7.471,190000,0,0,1,0,1,balance,
0.355665,17422001,0.010000,4002,1,0.00078540,0.01139862,23,0.000,262.447,-7.471,190000,0,0,1,0,1,balance,
0.386365,17432001,0.010000,4002,1,0.00078540,0.00968882,22,-100.000,241.930,-7.471,190000,0,0,1,0,1,balance,
0.386487,17442998,0.010997,4002,1,0.00078540,0.00823550,23,90.934,224.490,262.447,190000,0,0,1,0,1,balance,
0.387193,17452998,0.010000,4003,2,0.00157080,0.01878115,25,200.000,476.701,262.447,190000,0,0,1,0,1,balance,
0.416923,17462998,0.010000,4003,2,0.00157080,0.01596398,28,300.000,442.895,262.447,190000,0,0,1,0,1,balance,
0.417042,17474001,0.011003,4004,3,0.00235619,0.02427643,32,363.537,668.308,476.701,190000,0,0,1,0,1,balance,
0.417728,17484001,0.010000,4004,3,0.00235619,0.02063497,37,500.000,624.611,476.701,190000,0,0,1,0,1,balance,
0.447479,17494001,0.010000,4005,4,0.00314159,0.02932070,41,400.000,854.503,476.701,190000,0,0,1,0,1,balance,
0.447596,17504998,0.010997,4005,4,0.00314159,0.02492259,47,545.603,801.726,624.611,190000,0,0,1,0,1,balance,
0.448300,17514998,0.010000,4005,4,0.00314159,0.02118420,53,600.000,756.865,624.611,190000,0,0,1,0,1,balance,
0.478536,17524998,0.010000,4006,5,0.00392699,0.02978754,59,600.000,985.769,624.611,190000,0,0,1,0,1,balance,
0.478645,17536001,0.011003,4006,5,0.00392699,0.02531941,67,727.074,932.151,756.865,190000,0,0,1,0,1,balance,
0.479350,17546008,0.010007,4007,6,0.00471239,0.03329423,74,699.510,1153.513,756.865,190000,0,0,1,0,1,balance,
0.509073,17562246,0.016238,4007,6,0.00471239,0.02830010,87,800.591,1093.583,985.769,190000,0,0,1,0,1,balance,
0.509323,17576998,0.014752,4008,7,0.00549779,0.03204110,103,1084.599,1264.139,1153.513,190000,0,0,1,0,1,balance,
0.540608,17591159,0.014161,4008,7,0.00549779,0.02723494,120,1200.480,1206.465,1153.513,190000,0,0,1,0,1,balance,
0.540725,17606001,0.014842,4009,8,0.00628319,0.03108729,138,1212.775,1378.357,1264.139,190000,0,0,1,0,1,balance,
0.572147,17616001,0.010000,4009,8,0.00628319,0.02642419,151,1300.000,1322.400,1264.139,190000,0,0,1,0,1,balance,
0.572260,17628001,0.012000,4009,8,0.00628319,0.02246056,167,1333.333,1274.836,1378.357,190000,0,0,1,0,1,balance,
0.572981,17638001,0.010000,4009,8,0.00628319,0.01909148,180,1300.000,1234.407,1378.357,190000,0,0,1,0,1,balance,
0.602650,17648001,0.010000,4009,8,0.00628319,0.01622776,194,1400.000,1200.043,1378.357,190000,0,0,1,0,1,balance,
0.602753,17660001,0.012000,4009,8,0.00628319,0.01379359,210,1333.333,1170.833,1234.407,190000,0,0,1,0,1,balance,
