pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.000431,6009001,0.000000,3987,-14,-0.01099557,0.00000000,0,0.000,1759.292,0.000,190000,0,0,0,0,1,balance,
0.035832,6018998,0.009997,3988,-13,-0.01021018,0.01178451,0,0.000,1492.214,0.000,190000,0,0,1,0,1,balance,
0.036015,6030998,0.012000,3987,-14,-0.01099557,0.00019935,1,83.333,1756.900,759.430,190000,0,0,1,0,1,balance,
0.036666,6040998,0.010000,3987,-14,-0.01099557,0.00016945,16,1500.000,1757.258,1759.292,190000,0,0,1,0,1,balance,
0.037447,6050998,0.010000,3987,-14,-0.01099557,0.00014403,33,1700.000,1757.563,1759.292,190000,0,0,1,0,1,balance,
0.069139,6063285,0.012287,3987,-14,-0.01099557,0.00012243,55,1790.510,1757.823,1759.292,190000,0,0,1,0,1,balance,
0.069332,6078001,0.014716,3987,-14,-0.01099557,0.00010406,81,1766.784,1758.043,1757.563,190000,0,0,1,0,1,balance,
0.099534,6088001,0.010000,3986,-15,-0.01178097,-0.01169252,99,1800.000,2025.266,1757.563,190000,0,0,1,0,1,balance,
0.099656,6100001,0.012000,3986,-15,-0.01178097,-0.00993864,120,1750.000,2004.219,1758.043,190000,0,0,1,0,1,balance,
0.100355,6110001,0.010000,3985,-16,-0.01256637,-0.02022882,137,1700.000,2253.365,1758.043,190000,0,0,1,0,1,balance,
0.130171,6120001,0.010000,3985,-16,-0.01256637,-0.01719449,155,1800.000,2216.953,1758.043,190000,0,0,1,0,1,balance,
0.130298,6130998,0.010997,3986,-15,-0.01178097,-0.00390242,176,1909.612,1931.785,2253.365,190000,0,0,1,0,1,balance,
0.130978,6140998,0.010000,3988,-13,-0.01021018,0.02024489,199,2300.000,1390.690,2253.365,190000,0,0,1,0,1,balance,
0.160858,6150998,0.010000,3989,-12,-0.00942478,0.02898912,221,2200.000,1160.095,2253.365,190000,0,0,1,0,1,balance,
0.160976,6162001,0.011003,3990,-11,-0.00863938,0.03534781,244,2090.339,958.127,1493.365,190000,0,0,1,0,1,balance,
0.161659,6172001,0.010000,3990,-11,-0.00863938,0.03004564,258,1400.000,1021.753,1390.690,190000,0,0,1,0,1,balance,
0.192502,6182001,0.010000,3990,-11,-0.00863938,0.02553879,271,1300.000,1075.835,1390.690,190000,0,0,1,0,1,balance,
0.192623,6192998,0.010997,3990,-11,-0.00863938,0.02170797,285,1273.074,1121.805,1021.753,190000,0,0,1,0,1,balance,
0.193321,6202998,0.010000,3991,-10,-0.00785398,0.03023275,295,1000.000,893.844,1021.753,190000,0,0,1,0,1,balance,
0.223095,6212998,0.010000,3991,-10,-0.00785398,0.02569784,306,1100.000,948.263,1021.753,190000,0,0,1,0,1,balance,
0.223224,6224001,0.011003,3992,-9,-0.00706858,0.03255022,316,908.843,740.371,893.844,190000,0,0,1,0,1,balance,
0.223912,6234001,0.010000,3992,-9,-0.00706858,0.02766768,325,900.000,798.961,893.844,190000,0,0,1,0,1,balance,
0.253802,6244001,0.010000,3992,-9,-0.00706858,0.02351753,334,900.000,848.763,893.844,190000,0,0,1,0,1,balance,
0.253933,6254998,0.010997,3992,-9,-0.00706858,0.01998990,344,909.339,891.095,798.961,190000,0,0,1,0,1,balance,
0.254625,6264998,0.010000,3993,-8,-0.00628319,0.02877239,352,800.000,660.041,798.961,190000,0,0,1,0,1,balance,
0.284357,6274998,0.010000,3993,-8,-0.00628319,0.02445653,360,800.000,711.831,798.961,190000,0,0,1,0,1,balance,
0.284526,6286001,0.011003,3994,-7,-0.00549779,0.03149511,368,727.074,501.705,660.041,190000,0,0,1,0,1,balance,
0.285222,6296001,0.010000,3994,-7,-0.00549779,0.02677084,375,700.000,558.396,660.041,190000,0,0,1,0,1,balance,
0.314928,6306001,0.010000,3995,-6,-0.00471239,0.03453619,381,600.000,339.548,660.041,190000,0,0,1,0,1,balance,
0.315061,6316001,0.010000,3995,-6,-0.00471239,0.02935576,387,600.000,401.713,558.396,190000,0,0,1,0,1,balance,
0.315764,6326001,0.010000,3996,-5,-0.00392699,0.03673337,393,600.000,187.518,558.396,190000,0,0,1,0,1,balance,
0.345430,6336001,0.010000,3995,-6,-0.00471239,0.01944239,399,600.000,520.674,558.396,190000,0,0,1,0,1,balance,
0.345544,6346998,0.010997,3994,-7,-0.00549779,0.00581313,403,363.736,809.888,187.518,190000,0,0,1,0,1,balance,
0.346244,6356998,0.010000,3994,-7,-0.00549779,0.00494116,405,200.000,820.352,187.518,190000,0,0,1,0,1,balance,
0.376028,6366998,0.010000,3993,-8,-0.00628319,-0.00758098,407,200.000,1096.281,187.518,190000,0,0,1,0,1,balance,
0.376157,6376998,0.010000,3992,-9,-0.00706858,-0.01822481,411,400.000,1349.671,820.352,190000,0,0,1,0,1,balance,
0.376837,6386998,0.010000,3992,-9,-0.00706858,-0.01549109,420,900.000,1316.866,820.352,190000,0,0,1,0,1,balance,
0.406679,6396998,0.010000,3992,-9,-0.00706858,-0.01316742,428,800.000,1288.982,820.352,190000,0,0,1,0,1,balance,
0.406809,6408001,0.011003,3993,-8,-0.00628319,-0.00048526,439,999.727,1011.133,1316.866,190000,0,0,1,0,1,balance,
0.407525,6418001,0.010000,3994,-7,-0.00549779,0.01136851,452,1300.000,743.224,1316.866,190000,0,0,1,0,1,balance,
0.437339,6428001,0.010000,3995,-6,-0.00471239,0.02144420,465,1300.000,496.652,1316.866,190000,0,0,1,0,1,balance,
0.437525,6438001,0.010000,3996,-5,-0.00392699,0.03000854,476,1100.000,268.216,743.224,190000,0,0,1,0,1,balance,
0.438233,6448001,0.010000,3998,-3,-0.00235619,0.04906921,484,800.000,-211.839,743.224,190000,0,0,1,0,1,balance,
0.469079,6458001,0.010000,4000,-1,-0.00078540,0.06527077,491,700.000,-657.586,743.224,190000,0,0,1,0,1,balance,
0.469306,6468998,0.010997,4002,1,0.00078540,0.07690595,497,545.603,-1048.535,-211.839,190000,0,0,1,0,1,balance,
0.469895,6478998,0.010000,4002,1,0.00078540,0.06537006,495,-200.000,-910.104,-211.839,190000,0,0,1,0,1,balance,
0.499521,6488998,0.010000,4003,2,0.00157080,0.06734552,493,-200.000,-1059.474,-211.839,190000,0,0,1,0,1,balance,
0.499639,6500998,0.012000,4005,4,0.00314159,0.07687865,488,-416.667,-1425.199,-910.104,190000,0,0,1,0,1,balance,
0.500327,6510998,0.010000,4004,3,0.00235619,0.05356588,478,-1000.000,-1019.782,-910.104,190000,0,0,1,0,1,balance,
0.531153,6520998,0.010000,4004,3,0.00235619,0.04553100,469,-900.000,-923.363,-910.104,190000,0,0,1,0,1,balance,
0.531270,6530998,0.010000,4004,3,0.00235619,0.03870135,460,-900.000,-841.407,-1019.782,190000,0,0,1,0,1,balance,
0.531980,6540998,0.010000,4003,2,0.00157080,0.02111517,449,-1100.000,-504.709,-1019.782,190000,0,0,1,0,1,balance,
0.562042,6550998,0.010000,4003,2,0.00157080,0.01794790,439,-1000.000,-466.702,-1019.782,190000,0,0,1,0,1,balance,
0.562176,6562998,0.012000,4003,2,0.00157080,0.01525571,429,-833.333,-434.396,-504.709,190000,0,0,1,0,1,balance,
0.562868,6572998,0.010000,4003,2,0.00157080,0.01296735,424,-500.000,-406.936,-504.709,190000,0,0,1,0,1,balance,
0.592448,6582998,0.010000,4003,2,0.00157080,0.01102225,419,-500.000,-383.594,-504.709,190000,0,0,1,0,1,balance,
0.592573,6594001,0.011003,4004,3,0.00235619,0.02007597,413,-545.306,-617.903,-406.936,190000,0,0,1,0,1,balance,
0.593268,6604001,0.010000,4004,3,0.00235619,0.01706457,409,-400.000,-581.766,-406.936,190000,0,0,1,0,1,balance,
0.623103,6614001,0.010000,4004,3,0.00235619,0.01450489,405,-400.000,-551.050,-406.936,190000,0,0,1,0,1,balance,
0.623214,6624001,0.010000,4004,3,0.00235619,0.01232915,401,-400.000,-524.941,-581.766,190000,0,0,1,0,1,balance,
0.623915,6634001,0.010000,4004,3,0.00235619,0.01047978,395,-600.000,-502.748,-581.766,190000,0,0,1,0,1,balance,
0.653693,6644001,0.010000,4004,3,0.00235619,0.00890781,389,-600.000,-483.885,-581.766,190000,0,0,1,0,1,balance,
0.653803,6654998,0.010997,4003,2,0.00157080,-0.00314125,383,-545.603,-213.632,-502.749,190000,0,0,1,0,1,balance,
0.654502,6664998,0.010000,4003,2,0.00157080,-0.00267007,378,-500.000,-219.287,-502.749,190000,0,0,1,0,1,balance,
0.684334,6674998,0.010000,4003,2,0.00157080,-0.00226956,373,-500.000,-224.093,-502.749,190000,0,0,1,0,1,balance,
0.684448,6684998,0.010000,4002,1,0.00078540,-0.01371010,369,-400.000,38.857,-219.287,190000,0,0,1,0,1,balance,
0.685132,6694998,0.010000,4002,1,0.00078540,-0.01165358,366,-300.000,14.179,-219.287,190000,0,0,1,0,1,balance,
0.714922,6704998,0.010000,4002,1,0.00078540,-0.00990554,364,-200.000,-6.797,-219.287,190000,0,0,1,0,1,balance,
0.715051,6716001,0.011003,4003,2,0.00157080,0.00228734,364,0.000,-278.776,14.179,190000,0,0,1,0,1,balance,
0.715741,6726001,0.010000,4004,3,0.00235619,0.01372521,366,200.000,-541.694,14.179,190000,0,0,1,0,1,balance,
0.745486,6736001,0.010000,4005,4,0.00314159,0.02344740,369,300.000,-784.024,14.179,190000,0,0,1,0,1,balance,
0.745757,6746998,0.010997,4007,6,0.00471239,0.04135609,368,-90.934,-1250.255,-541.694,190000,0,0,1,0,1,balance,
0.746300,6756998,0.010000,4009,8,0.00628319,0.05871462,363,-500.000,-1709.885,-541.694,190000,0,0,1,0,1,balance,
0.776288,6766998,0.010000,4010,9,0.00706858,0.06168840,358,-500.000,-1871.234,-541.694,190000,0,0,1,0,1,balance,
0.776407,6776998,0.010000,4012,11,0.00863938,0.07599708,350,-800.000,-2294.266,-1543.074,190000,0,0,1,0,1,balance,
0.777087,6786998,0.010000,4014,13,0.01021018,0.08815947,333,-1700.000,-2691.542,-1709.885,190000,0,0,1,0,1,balance,
0.806737,6796998,0.010000,4015,14,0.01099557,0.08671652,316,-1700.000,-2799.890,-1709.885,190000,0,0,1,0,1,balance,
0.806858,6808001,0.011003,4015,14,0.01099557,0.07370904,294,-1999.455,-2643.800,-2469.885,190000,0,0,1,0,1,balance,
0.807566,6818001,0.010000,4015,14,0.01099557,0.06265268,268,-2600.000,-2511.124,-2691.542,190000,0,0,1,0,1,balance,
0.835562,6828001,0.010000,4014,13,0.01021018,0.04147381,241,-2700.000,-2131.314,-2691.542,190000,0,0,1,0,1,balance,
0.835694,6838998,0.010997,4013,12,0.00942478,0.02453984,211,-2728.017,-1802.443,-2511.124,190000,0,0,1,0,1,balance,
0.836382,6848998,0.010000,4011,10,0.00785398,-0.00270308,186,-2500.000,-1224.200,-2511.124,190000,0,0,1,0,1,balance,
0.868380,6862245,0.013247,4009,8,0.00628319,-0.02008424,153,-2491.130,-764.299,-2131.314,190000,0,0,1,0,1,balance,
0.868519,6876998,0.014753,4005,4,0.00314159,-0.04901351,132,-1423.439,85.507,-1224.200,190000,0,0,1,0,1,balance,
0.899321,6886998,0.010000,4003,2,0.00157080,-0.06522343,120,-1200.000,531.354,-1224.200,190000,0,0,1,0,1,balance,
0.899437,6898998,0.012000,4000,-1,-0.00078540,-0.08489235,108,-1000.000,1144.372,-84.200,190000,0,0,1,0,1,balance,
0.900136,6908998,0.010000,3998,-3,-0.00235619,-0.09572044,108,0.000,1525.636,85.507,190000,0,0,1,0,1,balance,
0.935820,6918998,0.010000,3997,-4,-0.00314159,-0.09314335,109,100.000,1620.375,85.507,190000,0,0,1,0,1,balance,
0.935968,6930998,0.012000,3995,-6,-0.00471239,-0.09880680,114,416.667,1939.664,1225.507,190000,0,0,1,0,1,balance,
0.936664,6940998,0.010000,3994,-7,-0.00549779,-0.09576675,129,1500.000,2028.847,1525.636,190000,0,0,1,0,1,balance,
0.937423,6950998,0.010000,3995,-6,-0.00471239,-0.06962077,144,1500.000,1589.431,1525.636,190000,0,0,1,0,1,balance,
0.968448,6963285,0.012287,3995,-6,-0.00471239,-0.05917765,163,1546.350,1464.114,1525.636,190000,0,0,1,0,1,balance,
0.968565,6978001,0.014716,3995,-6,-0.00471239,-0.05030100,186,1562.925,1357.594,1589.431,190000,0,0,1,0,1,balance,
0.999158,6988001,0.010000,3996,-5,-0.00392699,-0.03097488,202,1600.000,1000.017,1589.431,190000,0,0,1,0,1,balance,
0.999276,6998998,0.010997,3996,-5,-0.00392699,-0.02632865,218,1454.942,944.262,1357.594,190000,0,0,1,0,1,balance,
0.999973,7008998,0.010000,3997,-4,-0.00314159,-0.01059838,232,1400.000,629.835,1357.594,190000,0,0,1,0,1,balance,
1.034722,7018998,0.010000,3997,-4,-0.00314159,-0.00900862,245,1300.000,610.758,1357.594,190000,0,0,1,0,1,balance,
1.034935,7030998,0.012000,3998,-3,-0.00235619,0.00216015,259,1166.667,351.069,629.835,190000,0,0,1,0,1,balance,
1.035526,7040998,0.010000,3999,-2,-0.00157080,0.01361710,265,600.000,87.922,629.835,190000,0,0,1,0,1,balance,
1.068590,7050998,0.010000,3999,-2,-0.00157080,0.01157453,271,600.000,112.433,629.835,190000,0,0,1,0,1,balance,
1.068728,7062245,0.011247,4000,-1,-0.00078540,0.02031312,278,622.388,-118.094,610.758,190000,0,0,1,0,1,balance,
1.069442,7076998,0.014753,4002,1,0.00078540,0.03323711,281,203.348,-524.509,87.922,190000,0,0,1,0,1,balance,
1.100411,7086998,0.010000,4003,2,0.00157080,0.04003251,282,100.000,-731.718,87.922,190000,0,0,1,0,1,balance,
1.100530,7100001,0.013003,4005,4,0.00314159,0.05214803,282,0.000,-1128.431,-524.509,190000,0,0,1,0,1,balance,
1.101224,7110001,0.010000,4007,6,0.00471239,0.06788777,276,-600.000,-1568.635,-524.509,190000,0,0,1,0,1,balance,
1.131501,7120001,0.010000,4009,8,0.00628319,0.08126655,271,-500.000,-1980.508,-524.509,190000,0,0,1,0,1,balance,
1.131612,7132001,0.012000,4012,11,0.00863938,0.09852900,263,-666.667,-2564.649,-1284.509,190000,0,0,1,0,1,balance,
1.132312,7142001,0.010000,4014,13,0.01021018,0.10731159,247,-1600.000,-2921.367,-1568.635,190000,0,0,1,0,1,balance,
1.162166,7152001,0.010000,4016,15,0.01178097,0.11477680,231,-1600.000,-3262.277,-1568.635,190000,0,0,1,0,1,balance,
1.162298,7162998,0.010997,4017,16,0.01256637,0.10827317,211,-1818.678,-3309.897,-2708.635,190000,0,0,1,0,1,balance,
1.162978,7172998,0.010000,4018,17,0.01335177,0.10381317,182,-2900.000,-3382.041,-2921.367,190000,0,0,1,0,1,balance,
1.193535,7182998,0.010000,4017,16,0.01256637,0.07646022,153,-2900.000,-2928.142,-2921.367,190000,0,0,1,0,1,balance,
1.193676,7194001,0.011003,4017,16,0.01256637,0.06499119,119,-3090.066,-2790.514,-3382.041,190000,0,0,1,0,1,balance,
1.194372,7204001,0.010000,4016,15,0.01178097,0.04346154,85,-3400.000,-2406.494,-3382.041,190000,0,0,1,0,1,balance,
1.224084,7214001,0.010000,4015,14,0.01099557,0.02516134,51,-3400.000,-2061.228,-3382.041,190000,0,0,1,0,1,balance,
1.224204,7224998,0.010997,4014,13,0.01021018,0.01067424,17,-3091.752,-1761.719,-2406.494,190000,0,0,1,0,1,balance,
1.224878,7234998,0.010000,4013,12,0.00942478,-0.00270787,-7,-2400.000,-1475.470,-2406.494,190000,0,0,1,0,1,balance,
1.254821,7244998,0.010000,4011,10,0.00785398,-0.02586363,-31,-2400.000,-946.273,-2406.494,190000,0,0,1,0,1,balance,
1.254959,7256001,0.011003,4010,9,0.00706858,-0.03269114,-55,-2181.223,-738.680,-1646.494,190000,0,0,1,0,1,balance,
1.255646,7266001,0.010000,4009,8,0.00628319,-0.03956844,-70,-1500.000,-530.488,-1475.470,190000,0,0,1,0,1,balance,
1.286495,7276001,0.010000,4007,6,0.00471239,-0.05719512,-85,-1500.000,-67.641,-1475.470,190000,0,0,1,0,1,balance,
