pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.000506,5176001,0.000000,3974,-27,-0.02120575,0.00000000,0,0.000,3392.920,0.000,190000,0,0,1,0,1,balance,
0.034835,5186001,0.010000,3973,-28,-0.02199115,-0.01178097,0,0.000,3659.955,0.000,190000,0,0,1,0,1,balance,
0.034975,5198997,0.012996,3972,-29,-0.02277655,-0.01907890,1,76.947,3873.194,759.430,190000,0,0,1,0,1,balance,
0.035663,5208997,0.010000,3972,-29,-0.02277655,-0.01621707,18,1700.000,3838.852,2659.430,190000,0,0,1,0,1,balance,
0.066107,5218997,0.010000,3971,-30,-0.02356194,-0.02556548,51,3300.000,4076.697,3392.920,190000,0,0,1,0,1,balance,
0.066239,5230245,0.011248,3971,-30,-0.02356194,-0.02173066,89,3378.378,4030.679,3659.955,190000,0,0,1,0,1,balance,
0.066938,5244997,0.014752,3971,-30,-0.02356194,-0.01847106,145,3796.095,3991.564,3838.852,190000,0,0,1,0,1,balance,
0.099265,5254997,0.010000,3971,-30,-0.02356194,-0.01570040,183,3800.000,3958.316,3838.852,190000,0,0,1,0,1,balance,
0.099395,5266001,0.011004,3971,-30,-0.02356194,-0.01334534,226,3907.670,3930.055,3991.564,190000,0,0,1,0,1,balance,
0.100116,5276001,0.010000,3971,-30,-0.02356194,-0.01134354,266,4000.000,3906.034,3991.564,190000,0,0,1,0,1,balance,
0.129712,5286001,0.010000,3975,-26,-0.02042035,0.03748188,306,4000.000,2817.474,3991.564,190000,0,0,1,0,1,balance,
0.129827,5298997,0.012996,3978,-23,-0.01806416,0.05905483,358,4001.231,2181.607,3906.034,190000,0,0,1,0,1,balance,
0.130511,5308997,0.010000,3981,-20,-0.01570796,0.08553952,397,3900.000,1486.800,3906.034,190000,0,0,1,0,1,balance,
0.160232,5318997,0.010000,3983,-18,-0.01413717,0.09627054,436,3900.000,1106.700,3906.034,190000,0,0,1,0,1,balance,
0.160330,5330001,0.011004,3986,-15,-0.01178097,0.11394820,476,3635.042,517.577,3146.034,190000,0,0,1,0,1,balance,
0.161063,5340001,0.010000,3988,-13,-0.01021018,0.12041792,497,2100.000,188.613,1486.800,190000,0,0,1,0,1,balance,
0.190858,5350001,0.010000,3989,-12,-0.00942478,0.11413620,512,1500.000,138.330,1486.800,190000,0,0,1,0,1,balance,
0.190977,5360001,0.010000,3990,-11,-0.00863938,0.10879674,524,1200.000,76.740,726.800,190000,0,0,1,0,1,balance,
0.191679,5370001,0.010000,3991,-10,-0.00785398,0.10425820,527,300.000,5.539,188.613,190000,0,0,1,0,1,balance,
0.221491,5380001,0.010000,3990,-11,-0.00863938,0.07683850,529,200.000,460.239,188.613,190000,0,0,1,0,1,balance,
0.221607,5390997,0.010996,3989,-12,-0.00942478,0.05459886,530,90.942,852.778,5.539,190000,0,0,1,0,1,balance,
0.222303,5400997,0.010000,3988,-13,-0.01021018,0.03462805,532,200.000,1218.092,5.539,190000,0,0,1,0,1,balance,
0.252060,5410997,0.010000,3987,-14,-0.01099557,0.01765287,533,100.000,1547.457,5.539,190000,0,0,1,0,1,balance,
0.252176,5422001,0.011004,3984,-17,-0.01335177,-0.01711330,536,272.628,2341.643,765.539,190000,0,0,1,0,1,balance,
0.252875,5432001,0.010000,3982,-19,-0.01492257,-0.03810825,548,1200.000,2844.909,1218.092,190000,0,0,1,0,1,balance,
0.282596,5442001,0.010000,3980,-21,-0.01649336,-0.05595396,561,1300.000,3310.385,1218.092,190000,0,0,1,0,1,balance,
0.282720,5452001,0.010000,3977,-24,-0.01884956,-0.08290378,575,1400.000,4010.774,1978.092,190000,0,0,1,0,1,balance,
0.283407,5462001,0.010000,3976,-25,-0.01963495,-0.08224919,602,2700.000,4128.583,2844.909,190000,0,0,1,0,1,balance,
0.313175,5472001,0.010000,3975,-26,-0.02042035,-0.08169278,631,2900.000,4247.570,2844.909,190000,0,0,1,0,1,balance,
0.313300,5482997,0.010996,3973,-28,-0.02199115,-0.09086661,665,3092.033,4608.983,3984.909,190000,0,0,1,0,1,balance,
0.313972,5492997,0.010000,3972,-29,-0.02277655,-0.08901759,706,4100.000,4712.459,4128.583,190000,0,0,1,0,1,balance,
0.343708,5502997,0.010000,3972,-29,-0.02277655,-0.07566495,748,4200.000,4552.227,4128.583,190000,0,0,1,0,1,balance,
0.343820,5512997,0.010000,3970,-31,-0.02434734,-0.08787715,791,4300.000,4950.101,4712.458,190000,0,0,1,0,1,balance,
0.344523,5522997,0.010000,3968,-33,-0.02591814,-0.09825752,838,4700.000,5325.993,4712.458,190000,0,0,1,0,1,balance,
0.374308,5532997,0.010000,3966,-35,-0.02748894,-0.10708084,885,4700.000,5683.200,4712.458,190000,0,0,1,0,1,balance,
