pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.000433,6924997,0.000000,3935,-66,-0.05183628,0.00000000,0,0.000,3000.000,0.000,190000,0,0,1,0,1,balance,
0.032907,6934997,0.010000,3933,-68,-0.05340708,-0.02356194,0,0.000,3000.000,0.000,190000,0,0,1,0,1,balance,
0.033065,6948001,0.013004,3931,-70,-0.05497787,-0.03814665,2,153.799,3000.000,760.000,190000,0,0,1,0,1,balance,
0.033761,6958001,0.010000,3930,-71,-0.05576327,-0.04420563,21,1900.000,3000.000,2660.000,190000,0,0,1,0,1,balance,
0.063459,6968001,0.010000,3928,-73,-0.05733407,-0.06113673,51,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.063736,6980997,0.012996,3926,-75,-0.05890486,-0.07009637,90,3000.923,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.064360,6990997,0.010000,3924,-77,-0.06047566,-0.08314386,120,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.094136,7000997,0.010000,3921,-80,-0.06283185,-0.10601520,150,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.094259,7012001,0.011004,3918,-83,-0.06518805,-0.12223116,183,2998.909,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.094969,7022001,0.010000,3915,-86,-0.06754424,-0.13923941,213,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.124795,7032001,0.010000,3915,-86,-0.06754424,-0.11835350,243,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.124901,7042001,0.010000,3914,-87,-0.06832964,-0.11238144,273,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.125614,7052001,0.010000,3914,-87,-0.06832964,-0.09552423,303,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.156424,7062001,0.010000,3913,-88,-0.06911504,-0.09297657,333,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.156527,7072997,0.010996,3913,-88,-0.06911504,-0.07903008,366,3001.091,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.157232,7082997,0.010000,3913,-88,-0.06911504,-0.06717557,396,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.187047,7092997,0.010000,3914,-87,-0.06832964,-0.04531826,426,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.187154,7104997,0.012000,3916,-85,-0.06675884,-0.01888557,462,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.187857,7114997,0.010000,3919,-82,-0.06440265,0.01929018,492,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
0.217693,7124997,0.010000,3921,-80,-0.06283185,0.03995860,522,3000.000,3000.000,3000.000,190000,0,0,1,0,1,balance,
