pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.368876,9872998,0.010997,3946,-55,-0.04319690,-0.15772053,-778,-3000.818,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.369570,9882998,0.010000,3944,-57,-0.04476770,-0.15762440,-808,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.399212,9892998,0.010000,3942,-59,-0.04633849,-0.15754268,-838,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.399327,9904998,0.012000,3940,-61,-0.04790929,-0.15354624,-874,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.400016,9914998,0.010000,3938,-63,-0.04948008,-0.15407624,-904,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.431769,9924998,0.010000,3936,-65,-0.05105088,-0.15452675,-934,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.431882,9934998,0.010000,3934,-67,-0.05262168,-0.15490968,-964,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.432600,9944998,0.010000,3932,-69,-0.05419247,-0.15523518,-994,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.462226,9954998,0.010000,3930,-71,-0.05576327,-0.15551185,-1024,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.462346,9968001,0.013003,3928,-73,-0.05733407,-0.15030546,-1063,-2999.308,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.463039,9978001,0.010000,3926,-75,-0.05890486,-0.15132159,-1093,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.492700,9988001,0.010000,3924,-77,-0.06047566,-0.15218529,-1123,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.492828,9998001,0.010000,3923,-78,-0.06126106,-0.14113847,-1153,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.493532,10008001,0.010000,3921,-80,-0.06283185,-0.14352965,-1183,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.523276,10018001,0.010000,3920,-81,-0.06361725,-0.13378117,-1213,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.523489,10028998,0.010997,3918,-83,-0.06518805,-0.13513979,-1246,-3000.818,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.524110,10038998,0.010000,3916,-85,-0.06675884,-0.13843077,-1276,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
0.553736,10048998,0.010000,3914,-87,-0.06832964,-0.14122810,-1306,-3000.000,-3000.000,-3000.000,190000,0,0,1,0,1,balance,
