pc_t_s,esp_ts_us,trial_idx,segment_idx,segment_t_s,cycle_idx,phase,encoder_count,theta_counts,theta_rad,position_steps,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,stop_reason
1.014906,71075074,1,1,0.401392,1,stop_first,195,-3806,-2.98922541,3611,0.000,0.000,190000,0,0,1,0,1,
1.046700,71104998,1,1,0.433187,1,stop_first,187,-3814,-2.99550860,3611,0.000,0.000,190000,0,0,1,0,1,
1.077184,71139074,1,1,0.463670,1,stop_first,171,-3830,-3.00807497,3611,0.000,0.000,190000,0,0,1,0,1,
1.107889,71164001,1,1,0.494376,1,stop_first,157,-3844,-3.01907054,3611,0.000,0.000,190000,0,0,1,0,1,
1.138323,71194001,1,2,0.000000,1,move_second,136,-3865,-3.03556390,3611,-6000.000,0.000,190000,0,0,1,0,1,
1.168773,71224998,1,2,0.030450,1,move_second,110,-3891,-3.05598425,3611,-6000.000,0.000,190000,0,0,1,0,1,
1.199092,71256001,1,2,0.060768,1,move_second,85,-3916,-3.07561921,3552,-6000.000,-4560.000,190000,0,0,1,0,1,
1.229855,71286001,1,2,0.091532,1,move_second,70,-3931,-3.08740018,3376,-6000.000,-6000.000,190000,0,0,1,0,1,
1.260245,71316001,1,2,0.121922,1,move_second,55,-3946,-3.09918115,3197,-6000.000,-6000.000,190000,0,0,1,0,1,
1.291001,71352080,1,2,0.152677,1,move_second,35,-3966,-3.11488912,2980,-6000.000,-6000.000,190000,0,0,1,0,1,
1.321596,71376998,1,2,0.183272,1,move_second,21,-3980,-3.12588469,2831,-6000.000,-6000.000,190000,0,0,1,0,1,
1.351818,71414080,1,2,0.213495,1,move_second,-1,3998,3.14002186,2608,-6000.000,-6000.000,190000,0,0,1,0,1,
1.382351,71439001,1,2,0.244028,1,move_second,-16,3983,3.12824088,2459,-6000.000,-6000.000,190000,0,0,1,0,1,
1.412828,71468998,1,2,0.274505,1,move_second,-34,3965,3.11410372,2279,-6000.000,-6000.000,190000,0,0,1,0,1,
1.443299,71500001,1,2,0.304976,1,move_second,-50,3949,3.10153735,2093,-6000.000,-6000.000,190000,0,0,1,0,1,
1.475104,71530001,1,2,0.336781,1,move_second,-65,3934,3.08975637,1913,-6000.000,-6000.000,190000,0,0,1,0,1,
1.505303,71564998,1,2,0.366980,1,move_second,-81,3918,3.07719000,1703,-6000.000,-6000.000,190000,0,0,1,0,1,
1.536007,71597074,1,2,0.397684,1,move_second,-92,3907,3.06855062,1510,-6000.000,-6000.000,190000,0,0,1,0,1,
1.566511,71622001,1,2,0.428188,1,move_second,-100,3899,3.06226744,1361,-6000.000,-6000.000,190000,0,0,1,0,1,
1.596937,71659074,1,2,0.458614,1,move_second,-109,3890,3.05519886,1138,-6000.000,-6000.000,190000,0,0,1,0,1,
1.627284,71684001,1,2,0.488961,1,move_second,-112,3887,3.05284266,989,-6000.000,-6000.000,190000,0,0,1,0,1,
1.657914,71714001,1,2,0.519591,1,move_second,-112,3887,3.05284266,809,-6000.000,-6000.000,190000,0,0,1,0,1,
1.688548,71744001,1,2,0.550225,1,move_second,-110,3889,3.05441346,629,-6000.000,-6000.000,190000,0,0,1,0,1,
1.718918,71781074,1,2,0.580595,1,move_second,-105,3894,3.05834045,407,-6000.000,-6000.000,190000,0,0,1,0,1,
1.749431,71806001,1,3,0.000000,1,stop_second,-99,3900,3.06305284,257,0.000,-6000.000,190000,0,0,1,0,1,
1.779691,71836001,1,3,0.030259,1,stop_second,-89,3910,3.07090682,77,0.000,-6000.000,190000,0,0,1,0,1,
1.810152,71866998,1,3,0.060721,1,stop_second,-80,3919,3.07797540,-54,0.000,-1440.760,190000,0,0,1,0,1,
1.840612,71896998,1,3,0.091181,1,stop_second,-80,3919,3.07797540,-60,0.000,0.000,190000,0,0,1,0,1,
1.871111,71926998,1,3,0.121680,1,stop_second,-80,3919,3.07797540,-60,0.000,0.000,190000,0,0,1,0,1,
1.901484,71963074,1,3,0.152053,1,stop_second,-78,3921,3.07954620,-60,0.000,0.000,190000,0,0,1,0,1,
1.932185,71988001,1,3,0.182754,1,stop_second,-75,3924,3.08190239,-60,0.000,0.000,190000,0,0,1,0,1,
1.963486,72018001,1,3,0.214055,1,stop_second,-69,3930,3.08661478,-60,0.000,0.000,190000,0,0,1,0,1,
1.993915,72054001,1,3,0.244484,1,stop_second,-61,3938,3.09289797,-60,0.000,0.000,190000,0,0,1,0,1,
2.024423,72086080,1,3,0.274992,1,stop_second,-51,3948,3.10075195,-60,0.000,0.000,190000,0,0,1,0,1,
2.055641,72110998,1,3,0.306210,1,stop_second,-43,3956,3.10703513,-60,0.000,0.000,190000,0,0,1,0,1,
2.086014,72148080,1,3,0.336582,1,stop_second,-30,3969,3.11724531,-60,0.000,0.000,190000,0,0,1,0,1,
2.116886,72172998,1,3,0.367454,1,stop_second,-20,3979,3.12509929,-60,0.000,0.000,190000,0,0,1,0,1,
2.147765,72202998,1,3,0.398333,1,stop_second,-8,3991,3.13452407,-60,0.000,0.000,190000,0,0,1,0,1,
2.178193,72234001,1,3,0.428762,1,stop_second,5,-3996,-3.13845106,-60,0.000,0.000,190000,0,0,1,0,1,
2.208498,72264001,1,3,0.459066,1,stop_second,17,-3984,-3.12902628,-60,0.000,0.000,190000,0,0,1,0,1,
2.238960,72294998,1,3,0.489529,1,stop_second,29,-3972,-3.11960151,-60,0.000,0.000,190000,0,0,1,0,1,
2.269407,72324998,1,4,0.000000,2,move_first,40,-3961,-3.11096213,-60,6000.000,0.000,190000,0,0,1,0,1,
2.300072,72356001,1,4,0.030665,2,move_first,50,-3951,-3.10310814,-60,6000.000,0.000,190000,0,0,1,0,1,
2.331758,72386998,1,4,0.062351,2,move_first,55,-3946,-3.09918115,4,6000.000,4940.000,190000,0,0,1,0,1,
2.361954,72424083,1,4,0.092547,2,move_first,45,-3956,-3.10703513,224,6000.000,6000.000,190000,0,0,1,0,1,
2.392636,72448998,1,4,0.123228,2,move_first,37,-3964,-3.11331832,373,6000.000,6000.000,190000,0,0,1,0,1,
2.423315,72478998,1,4,0.153907,2,move_first,26,-3975,-3.12195770,553,6000.000,6000.000,190000,0,0,1,0,1,
2.453876,72510001,1,4,0.184469,2,move_first,14,-3987,-3.13138248,739,6000.000,6000.000,190000,0,0,1,0,1,
2.484224,72540001,1,4,0.214817,2,move_first,2,-3999,-3.14080726,919,6000.000,6000.000,190000,0,0,1,0,1,
2.514663,72570998,1,4,0.245256,2,move_first,-11,3988,3.13216788,1105,6000.000,6000.000,190000,0,0,1,0,1,
2.545181,72600998,1,4,0.275774,2,move_first,-23,3976,3.12274310,1285,6000.000,6000.000,190000,0,0,1,0,1,
2.575573,72632001,1,4,0.306166,2,move_first,-33,3966,3.11488912,1471,6000.000,6000.000,190000,0,0,1,0,1,
2.606255,72662001,1,4,0.336848,2,move_first,-44,3955,3.10624974,1651,6000.000,6000.000,190000,0,0,1,0,1,
2.636517,72692998,1,4,0.367110,2,move_first,-54,3945,3.09839575,1837,6000.000,6000.000,190000,0,0,1,0,1,
2.667166,72722998,1,4,0.397759,2,move_first,-61,3938,3.09289797,2017,6000.000,6000.000,190000,0,0,1,0,1,
2.697534,72754001,1,4,0.428127,2,move_first,-68,3931,3.08740018,2203,6000.000,6000.000,190000,0,0,1,0,1,
2.728186,72784001,1,4,0.458779,2,move_first,-73,3926,3.08347319,2383,6000.000,6000.000,190000,0,0,1,0,1,
2.758743,72814998,1,4,0.489336,2,move_first,-75,3924,3.08190239,2569,6000.000,6000.000,190000,0,0,1,0,1,
2.789262,72844998,1,4,0.519855,2,move_first,-76,3923,3.08111700,2749,6000.000,6000.000,190000,0,0,1,0,1,
2.820011,72876001,1,4,0.550604,2,move_first,-75,3924,3.08190239,2935,6000.000,6000.000,190000,0,0,1,0,1,
2.850446,72906001,1,4,0.581039,2,move_first,-72,3927,3.08425859,3115,6000.000,6000.000,190000,0,0,1,0,1,
2.880706,72936998,1,5,0.000000,2,stop_first,-67,3932,3.08818558,3301,0.000,6000.000,190000,0,0,1,0,1,
2.911191,72966998,1,5,0.030485,2,stop_first,-61,3938,3.09289797,3481,0.000,6000.000,190000,0,0,1,0,1,
2.941645,72998001,1,5,0.060939,2,stop_first,-50,3949,3.10153735,3607,0.000,1440.000,190000,0,0,1,0,1,
2.972306,73028001,1,5,0.091600,2,stop_first,-27,3972,3.11960151,3612,0.000,0.000,190000,0,0,1,0,1,
3.002567,73058998,1,5,0.121861,2,stop_first,0,3999,3.14080726,3612,0.000,0.000,190000,0,0,1,0,1,
3.033009,73088998,1,5,0.152303,2,stop_first,25,-3976,-3.12274310,3612,0.000,0.000,190000,0,0,1,0,1,
3.063467,73120001,1,5,0.182761,2,stop_first,51,-3950,-3.10232275,3612,0.000,0.000,190000,0,0,1,0,1,
3.093963,73150001,1,5,0.213257,2,stop_first,74,-3927,-3.08425859,3612,0.000,0.000,190000,0,0,1,0,1,
3.124394,73180998,1,5,0.243688,2,stop_first,96,-3905,-3.06697983,3612,0.000,0.000,190000,0,0,1,0,1,
3.155029,73210998,1,5,0.274323,2,stop_first,116,-3885,-3.05127186,3612,0.000,0.000,190000,0,0,1,0,1,
3.185514,73242001,1,5,0.304808,2,stop_first,132,-3869,-3.03870549,3612,0.000,0.000,190000,0,0,1,0,1,
3.216543,73272001,1,5,0.335837,2,stop_first,145,-3856,-3.02849532,3612,0.000,0.000,190000,0,0,1,0,1,
3.247183,73302998,1,5,0.366477,2,stop_first,154,-3847,-3.02142673,3612,0.000,0.000,190000,0,0,1,0,1,
3.277844,73339074,1,5,0.397138,2,stop_first,160,-3841,-3.01671435,3612,0.000,0.000,190000,0,0,1,0,1,
3.308363,73364001,1,5,0.427657,2,stop_first,161,-3840,-3.01592895,3612,0.000,0.000,190000,0,0,1,0,1,
3.338743,73401074,1,5,0.458037,2,stop_first,157,-3844,-3.01907054,3612,0.000,0.000,190000,0,0,1,0,1,
3.369090,73426001,1,5,0.488384,2,stop_first,151,-3850,-3.02378293,3612,0.000,0.000,190000,0,0,1,0,1,
3.399812,73456013,1,6,0.000000,2,move_second,140,-3861,-3.03242231,3612,-6000.000,0.000,190000,0,0,1,0,1,
3.430417,73486001,1,6,0.030605,2,move_second,127,-3874,-3.04263249,3612,-6000.000,0.000,190000,0,0,1,0,1,
3.460650,73516998,1,6,0.060838,2,move_second,112,-3889,-3.05441346,3548,-6000.000,-4940.000,190000,0,0,1,0,1,
3.491323,73546998,1,6,0.091510,2,move_second,107,-3894,-3.05834045,3371,-6000.000,-6000.000,190000,0,0,1,0,1,
3.521541,73578001,1,6,0.121729,2,move_second,100,-3901,-3.06383824,3185,-6000.000,-6000.000,190000,0,0,1,0,1,
3.552185,73608001,1,6,0.152373,2,move_second,91,-3910,-3.07090682,3005,-6000.000,-6000.000,190000,0,0,1,0,1,
3.582893,73638998,1,6,0.183080,2,move_second,79,-3922,-3.08033160,2819,-6000.000,-6000.000,190000,0,0,1,0,1,
3.613525,73668998,1,6,0.213712,2,move_second,66,-3935,-3.09054177,2639,-6000.000,-6000.000,190000,0,0,1,0,1,
3.643756,73700001,1,6,0.243944,2,move_second,50,-3951,-3.10310814,2453,-6000.000,-6000.000,190000,0,0,1,0,1,
3.674456,73730001,1,6,0.274643,2,move_second,34,-3967,-3.11567451,2273,-6000.000,-6000.000,190000,0,0,1,0,1,
3.704912,73760998,1,6,0.305099,2,move_second,17,-3984,-3.12902628,2087,-6000.000,-6000.000,190000,0,0,1,0,1,
3.735356,73790998,1,6,0.335543,2,move_second,0,3999,3.14080726,1907,-6000.000,-6000.000,190000,0,0,1,0,1,
3.765847,73822001,1,6,0.366035,2,move_second,-18,3981,3.12667009,1721,-6000.000,-6000.000,190000,0,0,1,0,1,
3.796660,73852001,1,6,0.396847,2,move_second,-35,3964,3.11331832,1541,-6000.000,-6000.000,190000,0,0,1,0,1,
3.826974,73882998,1,6,0.427161,2,move_second,-51,3948,3.10075195,1355,-6000.000,-6000.000,190000,0,0,1,0,1,
3.857407,73912998,1,6,0.457594,2,move_second,-65,3934,3.08975637,1175,-6000.000,-6000.000,190000,0,0,1,0,1,
3.888193,73944001,1,6,0.488380,2,move_second,-80,3919,3.07797540,989,-6000.000,-6000.000,190000,0,0,1,0,1,
3.918329,73974001,1,6,0.518516,2,move_second,-90,3909,3.07012142,809,-6000.000,-6000.000,190000,0,0,1,0,1,
3.948884,74004998,1,6,0.549071,2,move_second,-99,3900,3.06305284,623,-6000.000,-6000.000,190000,0,0,1,0,1,
3.979531,74034998,1,6,0.579719,2,move_second,-104,3895,3.05912585,443,-6000.000,-6000.000,190000,0,0,1,0,1,
4.010172,74066001,1,7,0.000000,2,stop_second,-108,3891,3.05598425,257,0.000,-6000.000,190000,0,0,1,0,1,
4.040865,74103154,1,7,0.030694,2,stop_second,-109,3890,3.05519886,34,0.000,-6000.000,190000,0,0,1,0,1,
4.072473,74128001,1,7,0.062301,2,stop_second,-110,3889,3.05441346,-56,0.000,-1440.000,190000,0,0,1,0,1,
4.102663,74165074,1,7,0.092491,2,stop_second,-121,3878,3.04577408,-60,0.000,0.000,190000,0,0,1,0,1,
4.133284,74190001,1,7,0.123113,2,stop_second,-127,3872,3.04106169,-60,0.000,0.000,190000,0,0,1,0,1,
4.163775,74220001,1,7,0.153604,2,stop_second,-132,3867,3.03713470,-60,0.000,0.000,190000,0,0,1,0,1,
4.194040,74250001,1,7,0.183869,2,stop_second,-133,3866,3.03634930,-60,0.000,0.000,190000,0,0,1,0,1,
4.224616,74286080,1,7,0.214444,2,stop_second,-130,3869,3.03870549,-60,0.000,0.000,190000,0,0,1,0,1,
4.255242,74310998,1,7,0.245071,2,stop_second,-126,3873,3.04184709,-60,0.000,0.000,190000,0,0,1,0,1,
4.286624,74347074,1,7,0.276452,2,stop_second,-115,3884,3.05048647,-60,0.000,0.000,190000,0,0,1,0,1,
4.318135,74376998,1,7,0.307964,2,stop_second,-104,3895,3.05912585,-60,0.000,0.000,190000,0,0,1,0,1,
4.348545,74410080,1,7,0.338373,2,stop_second,-88,3911,3.07169222,-60,0.000,0.000,190000,0,0,1,0,1,
4.379321,74434998,1,7,0.369149,2,stop_second,-74,3925,3.08268779,-60,0.000,0.000,190000,0,0,1,0,1,
4.409928,74471074,1,7,0.399757,2,stop_second,-53,3946,3.09918115,-60,0.000,0.000,190000,0,0,1,0,1,
4.440509,74496001,1,7,0.430337,2,stop_second,-36,3963,3.11253292,-60,0.000,0.000,190000,0,0,1,0,1,
4.470889,74533074,1,7,0.460717,2,stop_second,-12,3987,3.13138248,-60,0.000,0.000,190000,0,0,1,0,1,
4.502440,74558012,1,7,0.492268,2,stop_second,6,-3995,-3.13766566,-60,0.000,0.000,190000,0,0,1,0,1,
4.533055,74595077,1,8,0.000000,3,move_first,31,-3970,-3.11803071,-60,6000.000,0.000,190000,0,0,1,0,1,
4.563450,74620001,1,8,0.030395,3,move_first,47,-3954,-3.10546434,-60,6000.000,0.000,190000,0,0,1,0,1,
4.595377,74650001,1,8,0.062322,3,move_first,62,-3939,-3.09368337,-1,6000.000,4560.000,190000,0,0,1,0,1,
4.625614,74688080,1,8,0.092560,3,move_first,65,-3936,-3.09132717,223,6000.000,6000.000,190000,0,0,1,0,1,
4.656211,74712998,1,8,0.123157,3,move_first,64,-3937,-3.09211257,373,6000.000,6000.000,190000,0,0,1,0,1,
4.686862,74742998,1,8,0.153807,3,move_first,61,-3940,-3.09446876,553,6000.000,6000.000,190000,0,0,1,0,1,
4.717337,74772998,1,8,0.184282,3,move_first,57,-3944,-3.09761036,733,6000.000,6000.000,190000,0,0,1,0,1,
4.747820,74810086,1,8,0.214765,3,move_first,50,-3951,-3.10310814,955,6000.000,6000.000,190000,0,0,1,0,1,
4.778496,74834998,1,8,0.245441,3,move_first,45,-3956,-3.10703513,1105,6000.000,6000.000,190000,0,0,1,0,1,
4.809089,74864998,1,8,0.276034,3,move_first,37,-3964,-3.11331832,1284,6000.000,6000.000,190000,0,0,1,0,1,
4.839226,74896001,1,8,0.306171,3,move_first,29,-3972,-3.11960151,1470,6000.000,6000.000,190000,0,0,1,0,1,
4.870711,74926001,1,8,0.337656,3,move_first,19,-3982,-3.12745549,1650,6000.000,6000.000,190000,0,0,1,0,1,
4.902377,74960998,1,8,0.369322,3,move_first,7,-3994,-3.13688026,1860,6000.000,6000.000,190000,0,0,1,0,1,
4.933945,74995074,1,8,0.400890,3,move_first,-4,3995,3.13766566,2065,6000.000,6000.000,190000,0,0,1,0,1,
4.964306,75020001,1,8,0.431252,3,move_first,-13,3986,3.13059708,2214,6000.000,6000.000,190000,0,0,1,0,1,
4.994735,75057074,1,8,0.461680,3,move_first,-24,3975,3.12195770,2437,6000.000,6000.000,190000,0,0,1,0,1,
5.025516,75082001,1,8,0.492461,3,move_first,-32,3967,3.11567451,2586,6000.000,6000.000,190000,0,0,1,0,1,
5.055809,75112001,1,8,0.522754,3,move_first,-40,3959,3.10939133,2766,6000.000,6000.000,190000,0,0,1,0,1,
5.086314,75142998,1,8,0.553259,3,move_first,-47,3952,3.10389354,2952,6000.000,6000.000,190000,0,0,1,0,1,
5.116768,75172998,1,8,0.583713,3,move_first,-53,3946,3.09918115,3132,6000.000,6000.000,190000,0,0,1,0,1,
5.147685,75204001,1,9,0.000000,3,stop_first,-58,3941,3.09525416,3318,0.000,6000.000,190000,0,0,1,0,1,
5.179190,75234001,1,9,0.031504,3,stop_first,-61,3938,3.09289797,3498,0.000,6000.000,190000,0,0,1,0,1,
5.209886,75264998,1,9,0.062201,3,stop_first,-60,3939,3.09368337,3629,0.000,1440.760,190000,0,0,1,0,1,
5.239964,75302080,1,9,0.092279,3,stop_first,-43,3956,3.10703513,3635,0.000,0.000,190000,0,0,1,0,1,
5.271507,75326998,1,9,0.123822,3,stop_first,-29,3970,3.11803071,3635,0.000,0.000,190000,0,0,1,0,1,
5.302014,75364080,1,9,0.154329,3,stop_first,-7,3992,3.13530947,3635,0.000,0.000,190000,0,0,1,0,1,
5.332548,75388998,1,9,0.184863,3,stop_first,8,-3993,-3.13609487,3635,0.000,0.000,190000,0,0,1,0,1,
5.363162,75418998,1,9,0.215476,3,stop_first,25,-3976,-3.12274310,3635,0.000,0.000,190000,0,0,1,0,1,
5.393548,75450001,1,9,0.245862,3,stop_first,43,-3958,-3.10860593,3635,0.000,0.000,190000,0,0,1,0,1,
5.423967,75480001,1,9,0.276281,3,stop_first,59,-3942,-3.09603956,3635,0.000,0.000,190000,0,0,1,0,1,
5.455175,75510998,1,9,0.307489,3,stop_first,73,-3928,-3.08504399,3635,0.000,0.000,190000,0,0,1,0,1,
5.485956,75547074,1,9,0.338271,3,stop_first,88,-3913,-3.07326301,3635,0.000,0.000,190000,0,0,1,0,1,
5.517599,75572001,1,9,0.369914,3,stop_first,96,-3905,-3.06697983,3635,0.000,0.000,190000,0,0,1,0,1,
5.547955,75610080,1,9,0.400269,3,stop_first,105,-3896,-3.05991124,3635,0.000,0.000,190000,0,0,1,0,1,
5.578648,75634998,1,9,0.430962,3,stop_first,109,-3892,-3.05676965,3635,0.000,0.000,190000,0,0,1,0,1,
5.608885,75664998,1,9,0.461200,3,stop_first,111,-3890,-3.05519886,3635,0.000,0.000,190000,0,0,1,0,1,
5.639615,75696001,1,9,0.491930,3,stop_first,111,-3890,-3.05519886,3635,0.000,0.000,190000,0,0,1,0,1,
5.669776,75726001,1,10,0.000000,3,move_second,107,-3894,-3.05834045,3635,-6000.000,0.000,190000,0,0,1,0,1,
5.700520,75756998,1,10,0.030744,3,move_second,101,-3900,-3.06305284,3635,-6000.000,0.000,190000,0,0,1,0,1,
5.731236,75786998,1,10,0.061460,3,move_second,96,-3905,-3.06697983,3571,-6000.000,-4940.000,190000,0,0,1,0,1,
5.761408,75823074,1,10,0.091632,3,move_second,99,-3902,-3.06462363,3358,-6000.000,-6000.000,190000,0,0,1,0,1,
5.791895,75848001,1,10,0.122119,3,move_second,101,-3900,-3.06305284,3208,-6000.000,-6000.000,190000,0,0,1,0,1,
5.822561,75878001,1,10,0.152785,3,move_second,102,-3899,-3.06226744,3028,-6000.000,-6000.000,190000,0,0,1,0,1,
5.852808,75908998,1,10,0.183032,3,move_second,99,-3902,-3.06462363,2842,-6000.000,-6000.000,190000,0,0,1,0,1,
5.883616,75938998,1,10,0.213841,3,move_second,93,-3908,-3.06933602,2662,-6000.000,-6000.000,190000,0,0,1,0,1,
5.913867,75970001,1,10,0.244091,3,move_second,86,-3915,-3.07483381,2476,-6000.000,-6000.000,190000,0,0,1,0,1,
5.944517,76000001,1,10,0.274741,3,move_second,77,-3924,-3.08190239,2296,-6000.000,-6000.000,190000,0,0,1,0,1,
5.974758,76030998,1,10,0.304982,3,move_second,64,-3937,-3.09211257,2110,-6000.000,-6000.000,190000,0,0,1,0,1,
6.005240,76060998,1,10,0.335464,3,move_second,52,-3949,-3.10153735,1930,-6000.000,-6000.000,190000,0,0,1,0,1,
6.035709,76092001,1,10,0.365934,3,move_second,38,-3963,-3.11253292,1744,-6000.000,-6000.000,190000,0,0,1,0,1,
6.066202,76122001,1,10,0.396426,3,move_second,22,-3979,-3.12509929,1564,-6000.000,-6000.000,190000,0,0,1,0,1,
6.096758,76152998,1,10,0.426982,3,move_second,6,-3995,-3.13766566,1379,-6000.000,-6000.000,190000,0,0,1,0,1,
6.127209,76182998,1,10,0.457433,3,move_second,-9,3990,3.13373867,1199,-6000.000,-6000.000,190000,0,0,1,0,1,
6.157865,76214001,1,10,0.488090,3,move_second,-26,3973,3.12038690,1013,-6000.000,-6000.000,190000,0,0,1,0,1,
6.188098,76244001,1,10,0.518322,3,move_second,-41,3958,3.10860593,833,-6000.000,-6000.000,190000,0,0,1,0,1,
6.218780,76274998,1,10,0.549004,3,move_second,-54,3945,3.09839575,647,-6000.000,-6000.000,190000,0,0,1,0,1,
6.249106,76304998,1,10,0.579330,3,move_second,-67,3932,3.08818558,467,-6000.000,-6000.000,190000,0,0,1,0,1,
6.279886,76336001,1,11,0.000000,3,stop_second,-78,3921,3.07954620,281,0.000,-6000.000,190000,0,0,1,0,1,
6.310321,76366001,1,11,0.030435,3,stop_second,-87,3912,3.07247762,101,0.000,-6000.000,190000,0,0,1,0,1,
6.340722,76396998,1,11,0.060836,3,stop_second,-96,3903,3.06540903,-31,0.000,-1440.760,190000,0,0,1,0,1,
6.371385,76426998,1,11,0.091499,3,stop_second,-114,3885,3.05127186,-36,0.000,0.000,190000,0,0,1,0,1,
6.401646,76458001,1,11,0.121760,3,stop_second,-131,3868,3.03792010,-36,0.000,0.000,190000,0,0,1,0,1,
6.433096,76488001,1,11,0.153210,3,stop_second,-145,3854,3.02692452,-36,0.000,0.000,190000,0,0,1,0,1,
6.464081,76524001,1,11,0.184195,3,stop_second,-156,3843,3.01828514,-36,0.000,0.000,190000,0,0,1,0,1,
6.494205,76556080,1,11,0.214319,3,stop_second,-162,3837,3.01357275,-36,0.000,0.000,190000,0,0,1,0,1,
6.524705,76580998,1,11,0.244819,3,stop_second,-163,3836,3.01278735,-36,0.000,0.000,190000,0,0,1,0,1,
6.555154,76610998,1,11,0.275268,3,stop_second,-161,3838,3.01435815,-36,0.000,0.000,190000,0,0,1,0,1,
6.587657,76642001,1,11,0.307771,3,stop_second,-155,3844,3.01907054,-36,0.000,0.000,190000,0,0,1,0,1,
6.618204,76680080,1,11,0.338318,3,stop_second,-142,3857,3.02928072,-36,0.000,0.000,190000,0,0,1,0,1,
6.649040,76704998,1,11,0.369154,3,stop_second,-130,3869,3.03870549,-36,0.000,0.000,190000,0,0,1,0,1,
