pc_t_s,esp_ts_us,trial_idx,segment_idx,segment_t_s,cycle_idx,phase,encoder_count,theta_counts,theta_rad,position_steps,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,stop_reason
2.123703,5212001,1,3,0.367692,1,stop_second,-24,3975,3.12195770,-49,0.000,0.000,190000,0,0,1,0,1,
2.154919,5242013,1,3,0.398908,1,stop_second,-8,3991,3.13452407,-49,0.000,0.000,190000,0,0,1,0,1,
2.186851,5272998,1,3,0.430840,1,stop_second,7,-3994,-3.13688026,-49,0.000,0.000,190000,0,0,1,0,1,
2.217101,5311074,1,3,0.461090,1,stop_second,26,-3975,-3.12195770,-49,0.000,0.000,190000,0,0,1,0,1,
2.248050,5336001,1,3,0.492038,1,stop_second,38,-3963,-3.11253292,-49,0.000,0.000,190000,0,0,1,0,1,
2.279679,5366001,1,4,0.000000,2,move_first,51,-3950,-3.10232275,-49,8000.000,0.000,190000,0,0,1,0,1,
2.310280,5404088,1,4,0.030601,2,move_first,66,-3935,-3.09054177,-49,8000.000,380.950,190000,0,0,1,0,1,
2.341169,5428998,1,4,0.061490,2,move_first,71,-3930,-3.08661478,15,8000.000,4940.000,190000,0,0,1,0,1,
2.371780,5458998,1,4,0.092102,2,move_first,64,-3937,-3.09211257,230,8000.000,8000.000,190000,0,0,1,0,1,
2.402467,5490001,1,4,0.122789,2,move_first,49,-3952,-3.10389354,478,8000.000,8000.000,190000,0,0,1,0,1,
2.432715,5526080,1,4,0.153036,2,move_first,30,-3971,-3.11881611,767,8000.000,8000.000,190000,0,0,1,0,1,
2.463366,5550998,1,4,0.183687,2,move_first,17,-3984,-3.12902628,966,8000.000,8000.000,190000,0,0,1,0,1,
2.493790,5587074,1,4,0.214111,2,move_first,-3,3996,3.13845106,1255,8000.000,8000.000,190000,0,0,1,0,1,
2.524664,5612001,1,4,0.244985,2,move_first,-17,3982,3.12745549,1454,8000.000,8000.000,190000,0,0,1,0,1,
2.554908,5649074,1,4,0.275229,2,move_first,-37,3962,3.11174752,1751,8000.000,8000.000,190000,0,0,1,0,1,
2.585780,5674001,1,4,0.306101,2,move_first,-49,3950,3.10232275,1950,8000.000,8000.000,190000,0,0,1,0,1,
2.616378,5704001,1,4,0.336699,2,move_first,-63,3936,3.09132717,2190,8000.000,8000.000,190000,0,0,1,0,1,
2.646695,5734998,1,4,0.367016,2,move_first,-76,3923,3.08111700,2438,8000.000,8000.000,190000,0,0,1,0,1,
2.677278,5764998,1,4,0.397599,2,move_first,-86,3913,3.07326301,2678,8000.000,8000.000,190000,0,0,1,0,1,
2.707786,5796001,1,4,0.428108,2,move_first,-94,3905,3.06697983,2926,8000.000,8000.000,190000,0,0,1,0,1,
2.738410,5826001,1,4,0.458731,2,move_first,-100,3899,3.06226744,3166,8000.000,8000.000,190000,0,0,1,0,1,
2.769233,5856998,1,4,0.489554,2,move_first,-104,3895,3.05912585,3414,8000.000,8000.000,190000,0,0,1,0,1,
2.801286,5886998,1,4,0.521607,2,move_first,-104,3895,3.05912585,3654,8000.000,8000.000,190000,0,0,1,0,1,
2.832318,5922998,1,4,0.552639,2,move_first,-101,3898,3.06148204,3942,8000.000,8000.000,190000,0,0,1,0,1,
2.863134,5956080,1,4,0.583455,2,move_first,-96,3903,3.06540903,4207,8000.000,8000.000,190000,0,0,1,0,1,
2.893522,5980998,1,5,0.000000,2,stop_first,-90,3909,3.07012142,4406,0.000,8000.000,190000,0,0,1,0,1,
2.925226,6018160,1,5,0.031704,2,stop_first,-78,3921,3.07954620,4704,0.000,8000.000,190000,0,0,1,0,1,
2.955731,6042998,1,5,0.062209,2,stop_first,-65,3934,3.08975637,4848,0.000,3440.570,190000,0,0,1,0,1,
2.986248,6080080,1,5,0.092726,2,stop_first,-29,3970,3.11803071,4880,0.000,0.000,190000,0,0,1,0,1,
3.017041,6104998,1,5,0.123519,2,stop_first,1,-4000,-3.14159265,4880,0.000,0.000,190000,0,0,1,0,1,
3.047689,6134998,1,5,0.154166,2,stop_first,36,-3965,-3.11410372,4880,0.000,0.000,190000,0,0,1,0,1,
3.078055,6166001,1,5,0.184533,2,stop_first,71,-3930,-3.08661478,4880,0.000,0.000,190000,0,0,1,0,1,
3.109998,6196001,1,5,0.216476,2,stop_first,103,-3898,-3.06148204,4880,0.000,0.000,190000,0,0,1,0,1,
3.140596,6232001,1,5,0.247073,2,stop_first,139,-3862,-3.03320771,4880,0.000,0.000,190000,0,0,1,0,1,
3.172129,6265078,1,5,0.278607,2,stop_first,167,-3834,-3.01121656,4880,0.000,0.000,190000,0,0,1,0,1,
3.202818,6290001,1,5,0.309296,2,stop_first,184,-3817,-2.99786479,4880,0.000,0.000,190000,0,0,1,0,1,
3.233158,6327074,1,5,0.339636,2,stop_first,205,-3796,-2.98137143,4880,0.000,0.000,190000,0,0,1,0,1,
3.263931,6352001,1,5,0.370409,2,stop_first,215,-3786,-2.97351745,4880,0.000,0.000,190000,0,0,1,0,1,
3.294357,6382001,1,5,0.400835,2,stop_first,222,-3779,-2.96801966,4880,0.000,0.000,190000,0,0,1,0,1,
3.325200,6412998,1,5,0.431678,2,stop_first,223,-3778,-2.96723426,4880,0.000,0.000,190000,0,0,1,0,1,
3.356639,6442998,1,5,0.463117,2,stop_first,219,-3782,-2.97037585,4880,0.000,0.000,190000,0,0,1,0,1,
3.387331,6478998,1,5,0.493809,2,stop_first,207,-3794,-2.97980063,4880,0.000,0.000,190000,0,0,1,0,1,
3.417674,6511074,1,6,0.000000,2,move_second,190,-3811,-2.99315240,4880,-8000.000,0.000,190000,0,0,1,0,1,
3.448490,6536001,1,6,0.030816,2,move_second,173,-3828,-3.00650417,4880,-8000.000,0.000,190000,0,0,1,0,1,
3.478874,6566998,1,6,0.061199,2,move_second,151,-3850,-3.02378293,4816,-8000.000,-4940.000,190000,0,0,1,0,1,
3.509451,6596998,1,6,0.091777,2,move_second,140,-3861,-3.03242231,4601,-8000.000,-8000.000,190000,0,0,1,0,1,
3.540341,6628001,1,6,0.122667,2,move_second,130,-3871,-3.04027629,4353,-8000.000,-8000.000,190000,0,0,1,0,1,
3.570872,6658001,1,6,0.153198,2,move_second,117,-3884,-3.05048647,4113,-8000.000,-8000.000,190000,0,0,1,0,1,
3.601258,6688998,1,6,0.183584,2,move_second,101,-3900,-3.06305284,3865,-8000.000,-8000.000,190000,0,0,1,0,1,
3.633010,6725074,1,6,0.215336,2,move_second,78,-3923,-3.08111700,3577,-8000.000,-8000.000,190000,0,0,1,0,1,
3.664587,6754998,1,6,0.246912,2,move_second,57,-3944,-3.09761036,3337,-8000.000,-8000.000,190000,0,0,1,0,1,
3.695014,6789074,1,6,0.277340,2,move_second,32,-3969,-3.11724531,3065,-8000.000,-8000.000,190000,0,0,1,0,1,
3.725411,6814001,1,6,0.307736,2,move_second,13,-3988,-3.13216788,2865,-8000.000,-8000.000,190000,0,0,1,0,1,
3.756137,6844001,1,6,0.338463,2,move_second,-10,3989,3.13295327,2625,-8000.000,-8000.000,190000,0,0,1,0,1,
3.786857,6874001,1,6,0.369183,2,move_second,-33,3966,3.11488912,2385,-8000.000,-8000.000,190000,0,0,1,0,1,
3.817281,6911074,1,6,0.399607,2,move_second,-60,3939,3.09368337,2089,-8000.000,-8000.000,190000,0,0,1,0,1,
3.847971,6936001,1,6,0.430296,2,move_second,-77,3922,3.08033160,1889,-8000.000,-8000.000,190000,0,0,1,0,1,
3.878415,6966001,1,6,0.460741,2,move_second,-95,3904,3.06619443,1649,-8000.000,-8000.000,190000,0,0,1,0,1,
3.909916,6996998,1,6,0.492242,2,move_second,-111,3888,3.05362806,1401,-8000.000,-8000.000,190000,0,0,1,0,1,
3.941639,7034080,1,6,0.523964,2,move_second,-128,3871,3.04027629,1105,-8000.000,-8000.000,190000,0,0,1,0,1,
3.972391,7064001,1,6,0.554717,2,move_second,-137,3862,3.03320771,865,-8000.000,-8000.000,190000,0,0,1,0,1,
4.003183,7096080,1,6,0.585508,2,move_second,-143,3856,3.02849532,609,-8000.000,-8000.000,190000,0,0,1,0,1,
4.033748,7120998,1,7,0.000000,2,stop_second,-145,3854,3.02692452,409,0.000,-8000.000,190000,0,0,1,0,1,
4.064443,7158160,1,7,0.030695,2,stop_second,-143,3856,3.02849532,112,0.000,-8000.000,190000,0,0,1,0,1,
4.095024,7182998,1,7,0.061276,2,stop_second,-142,3857,3.02928072,-32,0.000,-3440.570,190000,0,0,1,0,1,
4.125607,7212998,1,7,0.091859,2,stop_second,-149,3850,3.02378293,-64,0.000,0.000,190000,0,0,1,0,1,
4.156610,7244001,1,7,0.122861,2,stop_second,-158,3841,3.01671435,-64,0.000,0.000,190000,0,0,1,0,1,
4.187436,7281074,1,7,0.153687,2,stop_second,-164,3835,3.01200196,-64,0.000,0.000,190000,0,0,1,0,1,
4.217730,7306001,1,7,0.183981,2,stop_second,-165,3834,3.01121656,-64,0.000,0.000,190000,0,0,1,0,1,
4.248205,7336001,1,7,0.214457,2,stop_second,-161,3838,3.01435815,-64,0.000,0.000,190000,0,0,1,0,1,
4.278679,7366998,1,7,0.244931,2,stop_second,-154,3845,3.01985594,-64,0.000,0.000,190000,0,0,1,0,1,
4.309354,7396998,1,7,0.275606,2,stop_second,-143,3856,3.02849532,-64,0.000,0.000,190000,0,0,1,0,1,
4.339803,7428001,1,7,0.306054,2,stop_second,-128,3871,3.04027629,-64,0.000,0.000,190000,0,0,1,0,1,
4.371244,7458001,1,7,0.337496,2,stop_second,-110,3889,3.05441346,-64,0.000,0.000,190000,0,0,1,0,1,
4.401704,7494001,1,7,0.367956,2,stop_second,-85,3914,3.07404841,-64,0.000,0.000,190000,0,0,1,0,1,
4.433305,7526083,1,7,0.399557,2,stop_second,-60,3939,3.09368337,-64,0.000,0.000,190000,0,0,1,0,1,
4.463919,7556001,1,7,0.430171,2,stop_second,-36,3963,3.11253292,-64,0.000,0.000,190000,0,0,1,0,1,
4.494421,7588080,1,7,0.460672,2,stop_second,-9,3990,3.13373867,-64,0.000,0.000,190000,0,0,1,0,1,
4.525078,7612998,1,7,0.491330,2,stop_second,12,-3989,-3.13295327,-64,0.000,0.000,190000,0,0,1,0,1,
4.555651,7642998,1,8,0.000000,3,move_first,37,-3964,-3.11331832,-64,8000.000,0.000,190000,0,0,1,0,1,
4.586319,7674001,1,8,0.030667,3,move_first,62,-3939,-3.09368337,-64,8000.000,0.000,190000,0,0,1,0,1,
4.619168,7704998,1,8,0.063517,3,move_first,83,-3918,-3.07719000,0,8000.000,4940.000,190000,0,0,1,0,1,
4.649643,7743074,1,8,0.093991,3,move_first,86,-3915,-3.07483381,280,8000.000,8000.000,190000,0,0,1,0,1,
4.680235,7768001,1,8,0.124584,3,move_first,83,-3918,-3.07719000,480,8000.000,8000.000,190000,0,0,1,0,1,
4.710586,7798001,1,8,0.154934,3,move_first,78,-3923,-3.08111700,720,8000.000,8000.000,190000,0,0,1,0,1,
4.741194,7828998,1,8,0.185543,3,move_first,71,-3930,-3.08661478,968,8000.000,8000.000,190000,0,0,1,0,1,
4.771627,7865074,1,8,0.215976,3,move_first,61,-3940,-3.09446876,1256,8000.000,8000.000,190000,0,0,1,0,1,
4.802392,7890001,1,8,0.246740,3,move_first,53,-3948,-3.10075195,1456,8000.000,8000.000,190000,0,0,1,0,1,
4.833198,7926080,1,8,0.277546,3,move_first,38,-3963,-3.11253292,1744,8000.000,8000.000,190000,0,0,1,0,1,
4.863885,7950998,1,8,0.308234,3,move_first,28,-3973,-3.12038690,1944,8000.000,8000.000,190000,0,0,1,0,1,
4.894201,7988080,1,8,0.338550,3,move_first,12,-3989,-3.13295327,2240,8000.000,8000.000,190000,0,0,1,0,1,
4.924928,8012998,1,8,0.369277,3,move_first,1,-4000,-3.14159265,2440,8000.000,8000.000,190000,0,0,1,0,1,
4.955540,8042998,1,8,0.399889,3,move_first,-13,3986,3.13059708,2680,8000.000,8000.000,190000,0,0,1,0,1,
4.986577,8074001,1,8,0.430926,3,move_first,-26,3973,3.12038690,2928,8000.000,8000.000,190000,0,0,1,0,1,
5.017480,8111074,1,8,0.461829,3,move_first,-41,3958,3.10860593,3224,8000.000,8000.000,190000,0,0,1,0,1,
5.050415,8136001,1,8,0.494764,3,move_first,-50,3949,3.10153735,3424,8000.000,8000.000,190000,0,0,1,0,1,
5.082039,8174080,1,8,0.526388,3,move_first,-63,3936,3.09132717,3728,8000.000,8000.000,190000,0,0,1,0,1,
5.113647,8204001,1,8,0.557995,3,move_first,-70,3929,3.08582938,3968,8000.000,8000.000,190000,0,0,1,0,1,
5.144185,8238080,1,8,0.588534,3,move_first,-77,3922,3.08033160,4240,8000.000,8000.000,190000,0,0,1,0,1,
5.174768,8262998,1,9,0.000000,3,stop_first,-81,3918,3.07719000,4440,0.000,8000.000,190000,0,0,1,0,1,
5.206393,8292998,1,9,0.031626,3,stop_first,-83,3916,3.07561921,4680,0.000,8000.000,190000,0,0,1,0,1,
5.236998,8328998,1,9,0.062231,3,stop_first,-78,3921,3.07954620,4882,0.000,2300.000,190000,0,0,1,0,1,
5.268863,8361074,1,9,0.094095,3,stop_first,-57,3942,3.09603956,4897,0.000,0.000,190000,0,0,1,0,1,
5.300666,8390998,1,9,0.125898,3,stop_first,-32,3967,3.11567451,4897,0.000,0.000,190000,0,0,1,0,1,
5.330984,8425074,1,9,0.156216,3,stop_first,-3,3996,3.13845106,4897,0.000,0.000,190000,0,0,1,0,1,
5.361773,8450001,1,9,0.187006,3,stop_first,18,-3983,-3.12824088,4897,0.000,0.000,190000,0,0,1,0,1,
5.392350,8480001,1,9,0.217583,3,stop_first,43,-3958,-3.10860593,4897,0.000,0.000,190000,0,0,1,0,1,
5.422838,8510998,1,9,0.248070,3,stop_first,68,-3933,-3.08897098,4897,0.000,0.000,190000,0,0,1,0,1,
5.454066,8540998,1,9,0.279298,3,stop_first,90,-3911,-3.07169222,4897,0.000,0.000,190000,0,0,1,0,1,
5.484933,8572001,1,9,0.310165,3,stop_first,111,-3890,-3.05519886,4897,0.000,0.000,190000,0,0,1,0,1,
5.515344,8609074,1,9,0.340576,3,stop_first,132,-3869,-3.03870549,4897,0.000,0.000,190000,0,0,1,0,1,
5.545958,8634001,1,9,0.371191,3,stop_first,143,-3858,-3.03006611,4897,0.000,0.000,190000,0,0,1,0,1,
5.576576,8664001,1,9,0.401808,3,stop_first,154,-3847,-3.02142673,4897,0.000,0.000,190000,0,0,1,0,1,
5.607224,8694998,1,9,0.432456,3,stop_first,160,-3841,-3.01671435,4897,0.000,0.000,190000,0,0,1,0,1,
5.637731,8724998,1,9,0.462963,3,stop_first,163,-3838,-3.01435815,4897,0.000,0.000,190000,0,0,1,0,1,
5.668059,8756001,1,9,0.493291,3,stop_first,161,-3840,-3.01592895,4897,0.000,0.000,190000,0,0,1,0,1,
5.698747,8786001,1,10,0.000000,3,move_second,156,-3845,-3.01985594,4897,-8000.000,0.000,190000,0,0,1,0,1,
5.730283,8816998,1,10,0.031536,3,move_second,146,-3855,-3.02770992,4897,-8000.000,0.000,190000,0,0,1,0,1,
5.760763,8848001,1,10,0.062016,3,move_second,135,-3866,-3.03634930,4837,-8000.000,-4560.000,190000,0,0,1,0,1,
5.791293,8885074,1,10,0.092546,3,move_second,135,-3866,-3.03634930,4569,-8000.000,-8000.000,190000,0,0,1,0,1,
5.821776,8910001,1,10,0.123030,3,move_second,136,-3865,-3.03556390,4369,-8000.000,-8000.000,190000,0,0,1,0,1,
5.853428,8940001,1,10,0.154682,3,move_second,135,-3866,-3.03634930,4129,-8000.000,-8000.000,190000,0,0,1,0,1,
5.883683,8976001,1,10,0.184936,3,move_second,127,-3874,-3.04263249,3841,-8000.000,-8000.000,190000,0,0,1,0,1,
5.915196,9008080,1,10,0.216450,3,move_second,118,-3883,-3.04970107,3585,-8000.000,-8000.000,190000,0,0,1,0,1,
5.945979,9038001,1,10,0.247232,3,move_second,106,-3895,-3.05912585,3345,-8000.000,-8000.000,190000,0,0,1,0,1,
5.976186,9070080,1,10,0.277440,3,move_second,91,-3910,-3.07090682,3089,-8000.000,-8000.000,190000,0,0,1,0,1,
6.006778,9094998,1,10,0.308032,3,move_second,76,-3925,-3.08268779,2889,-8000.000,-8000.000,190000,0,0,1,0,1,
6.037585,9124998,1,10,0.338839,3,move_second,58,-3943,-3.09682496,2649,-8000.000,-8000.000,190000,0,0,1,0,1,
6.069273,9156001,1,10,0.370526,3,move_second,38,-3963,-3.11253292,2401,-8000.000,-8000.000,190000,0,0,1,0,1,
6.099582,9193074,1,10,0.400835,3,move_second,12,-3989,-3.13295327,2105,-8000.000,-8000.000,190000,0,0,1,0,1,
6.130385,9218001,1,10,0.431639,3,move_second,-5,3994,3.13688026,1905,-8000.000,-8000.000,190000,0,0,1,0,1,
6.161377,9254080,1,10,0.462630,3,move_second,-30,3969,3.11724531,1617,-8000.000,-8000.000,190000,0,0,1,0,1,
6.192739,9284001,1,10,0.493993,3,move_second,-50,3949,3.10153735,1377,-8000.000,-8000.000,190000,0,0,1,0,1,
6.223593,9317074,1,10,0.524847,3,move_second,-70,3929,3.08582938,1113,-8000.000,-8000.000,190000,0,0,1,0,1,
6.253860,9342001,1,10,0.555113,3,move_second,-84,3915,3.07483381,913,-8000.000,-8000.000,190000,0,0,1,0,1,
6.285454,9372001,1,10,0.586707,3,move_second,-99,3900,3.06305284,673,-8000.000,-8000.000,190000,0,0,1,0,1,
6.315898,9408001,1,11,0.000000,3,stop_second,-113,3886,3.05205726,385,0.000,-8000.000,190000,0,0,1,0,1,
6.346456,9440160,1,11,0.030559,3,stop_second,-123,3876,3.04420328,128,0.000,-8000.000,190000,0,0,1,0,1,
6.377017,9464998,1,11,0.061119,3,stop_second,-131,3868,3.03792010,-16,0.000,-3440.570,190000,0,0,1,0,1,
6.407770,9494998,1,11,0.091872,3,stop_second,-149,3850,3.02378293,-48,0.000,0.000,190000,0,0,1,0,1,
6.438296,9526001,1,11,0.122398,3,stop_second,-170,3829,3.00728957,-48,0.000,0.000,190000,0,0,1,0,1,
6.468833,9556001,1,11,0.152935,3,stop_second,-186,3813,2.99472320,-48,0.000,0.000,190000,0,0,1,0,1,
6.499093,9586998,1,11,0.183195,3,stop_second,-198,3801,2.98529842,-48,0.000,0.000,190000,0,0,1,0,1,
6.529543,9616998,1,11,0.213645,3,stop_second,-204,3795,2.98058603,-48,0.000,0.000,190000,0,0,1,0,1,
6.560305,9648001,1,11,0.244407,3,stop_second,-205,3794,2.97980063,-48,0.000,0.000,190000,0,0,1,0,1,
6.591874,9678001,1,11,0.275976,3,stop_second,-201,3798,2.98294222,-48,0.000,0.000,190000,0,0,1,0,1,
6.622035,9714001,1,11,0.306138,3,stop_second,-190,3809,2.99158160,-48,0.000,0.000,190000,0,0,1,0,1,
6.652632,9746080,1,11,0.336734,3,stop_second,-175,3824,3.00336258,-48,0.000,0.000,190000,0,0,1,0,1,
6.683245,9770998,1,11,0.367347,3,stop_second,-159,3840,3.01592895,-48,0.000,0.000,190000,0,0,1,0,1,
