pc_t_s,esp_ts_us,trial_idx,segment_idx,segment_t_s,cycle_idx,phase,encoder_count,theta_counts,theta_rad,position_steps,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,stop_reason
3.208814,12736997,1,9,0.060790,3,stop_first,21,-3980,-3.12588469,408,0.000,0.000,190000,0,0,1,0,1,
3.240642,12766997,1,9,0.092618,3,stop_first,33,-3968,-3.11645991,408,0.000,0.000,190000,0,0,1,0,1,
3.270856,12802001,1,9,0.122832,3,stop_first,45,-3956,-3.10703513,408,0.000,0.000,190000,0,0,1,0,1,
3.301659,12832001,1,9,0.153635,3,stop_first,55,-3946,-3.09918115,408,0.000,0.000,190000,0,0,1,0,1,
3.332942,12862001,1,9,0.184918,3,stop_first,63,-3938,-3.09289797,408,0.000,0.000,190000,0,0,1,0,1,
3.363432,12892001,1,9,0.215408,3,stop_first,69,-3932,-3.08818558,408,0.000,0.000,190000,0,0,1,0,1,
3.395194,12922001,1,9,0.247170,3,stop_first,74,-3927,-3.08425859,408,0.000,0.000,190000,0,0,1,0,1,
3.425463,12956997,1,9,0.277439,3,stop_first,76,-3925,-3.08268779,408,0.000,0.000,190000,0,0,1,0,1,
3.455935,12986997,1,9,0.307911,3,stop_first,77,-3924,-3.08190239,408,0.000,0.000,190000,0,0,1,0,1,
3.486668,13016997,1,9,0.338644,3,stop_first,76,-3925,-3.08268779,408,0.000,0.000,190000,0,0,1,0,1,
3.517159,13046997,1,9,0.369135,3,stop_first,72,-3929,-3.08582938,408,0.000,0.000,190000,0,0,1,0,1,
3.547531,13076997,1,9,0.399507,3,stop_first,67,-3934,-3.08975637,408,0.000,0.000,190000,0,0,1,0,1,
3.579358,13106997,1,9,0.431334,3,stop_first,60,-3941,-3.09525416,408,0.000,0.000,190000,0,0,1,0,1,
3.609822,13136997,1,9,0.461798,3,stop_first,52,-3949,-3.10153735,408,0.000,0.000,190000,0,0,1,0,1,
3.640060,13172001,1,9,0.492036,3,stop_first,41,-3960,-3.11017673,408,0.000,0.000,190000,0,0,1,0,1,
3.670623,13202001,1,10,0.000000,3,move_second,31,-3970,-3.11803071,408,-2000.000,0.000,190000,0,0,1,0,1,
3.701076,13234088,1,10,0.030453,3,move_second,19,-3982,-3.12745549,408,-2000.000,-380.950,190000,0,0,1,0,1,
3.732910,13258997,1,10,0.062287,3,move_second,12,-3989,-3.13295327,367,-2000.000,-2000.000,190000,0,0,1,0,1,
3.763360,13294001,1,10,0.092736,3,move_second,3,-3998,-3.14002186,297,-2000.000,-2000.000,190000,0,0,1,0,1,
3.793860,13324001,1,10,0.123237,3,move_second,-3,3996,3.13845106,237,-2000.000,-2000.000,190000,0,0,1,0,1,
3.825431,13354001,1,10,0.154808,3,move_second,-10,3989,3.13295327,177,-2000.000,-2000.000,190000,0,0,1,0,1,
3.855834,13384001,1,10,0.185211,3,move_second,-16,3983,3.12824088,117,-2000.000,-2000.000,190000,0,0,1,0,1,
3.887613,13414001,1,11,0.000000,3,stop_second,-22,3977,3.12352850,57,0.000,-2000.000,190000,0,0,1,0,1,
3.918043,13451079,1,11,0.030430,3,stop_second,-29,3970,3.11803071,-4,0.000,0.000,190000,0,0,1,0,1,
3.948578,13476001,1,11,0.060964,3,stop_second,-37,3962,3.11174752,-4,0.000,0.000,190000,0,0,1,0,1,
3.978920,13506001,1,11,0.091306,3,stop_second,-45,3954,3.10546434,-4,0.000,0.000,190000,0,0,1,0,1,
4.009601,13540997,1,11,0.121987,3,stop_second,-54,3945,3.09839575,-4,0.000,0.000,190000,0,0,1,0,1,
4.040051,13570997,1,11,0.152438,3,stop_second,-60,3939,3.09368337,-4,0.000,0.000,190000,0,0,1,0,1,
4.071392,13600997,1,11,0.183779,3,stop_second,-65,3934,3.08975637,-4,0.000,0.000,190000,0,0,1,0,1,
4.102071,13630997,1,11,0.214457,3,stop_second,-67,3932,3.08818558,-4,0.000,0.000,190000,0,0,1,0,1,
4.132566,13660997,1,11,0.244953,3,stop_second,-69,3930,3.08661478,-4,0.000,0.000,190000,0,0,1,0,1,
4.163052,13690997,1,11,0.275439,3,stop_second,-68,3931,3.08740018,-4,0.000,0.000,190000,0,0,1,0,1,
4.193588,13720997,1,11,0.305975,3,stop_second,-66,3933,3.08897098,-4,0.000,0.000,190000,0,0,1,0,1,
4.224094,13750997,1,11,0.336481,3,stop_second,-62,3937,3.09211257,-4,0.000,0.000,190000,0,0,1,0,1,
4.254672,13786001,1,11,0.367059,3,stop_second,-56,3943,3.09682496,-4,0.000,0.000,190000,0,0,1,0,1,
4.284912,13816001,1,11,0.397298,3,stop_second,-49,3950,3.10232275,-4,0.000,0.000,190000,0,0,1,0,1,
4.315796,13846001,1,11,0.428183,3,stop_second,-41,3958,3.10860593,-4,0.000,0.000,190000,0,0,1,0,1,
4.346941,13876001,1,11,0.459327,3,stop_second,-32,3967,3.11567451,-4,0.000,0.000,190000,0,0,1,0,1,
4.377553,13906001,1,11,0.489939,3,stop_second,-22,3977,3.12352850,-4,0.000,0.000,190000,0,0,1,0,1,
4.408222,13936001,1,12,0.000000,4,move_first,-12,3987,3.13138248,-4,2000.000,0.000,190000,0,0,1,0,1,
4.438800,13966001,1,12,0.030577,4,move_first,-1,3998,3.14002186,-4,2000.000,0.000,190000,0,0,1,0,1,
4.468982,13996997,1,12,0.060759,4,move_first,7,-3994,-3.13688026,38,2000.000,2000.000,190000,0,0,1,0,1,
4.499523,14026997,1,12,0.091300,4,move_first,12,-3989,-3.13295327,98,2000.000,2000.000,190000,0,0,1,0,1,
4.530192,14062001,1,12,0.121969,4,move_first,18,-3983,-3.12824088,168,2000.000,2000.000,190000,0,0,1,0,1,
4.560833,14092001,1,12,0.152611,4,move_first,22,-3979,-3.12509929,228,2000.000,2000.000,190000,0,0,1,0,1,
4.591422,14122001,1,12,0.183199,4,move_first,25,-3976,-3.12274310,288,2000.000,2000.000,190000,0,0,1,0,1,
4.621877,14152001,1,13,0.000000,4,stop_first,28,-3973,-3.12038690,348,0.000,2000.000,190000,0,0,1,0,1,
4.653160,14186087,1,13,0.031283,4,stop_first,30,-3971,-3.11881611,408,0.000,99.050,190000,0,0,1,0,1,
4.684105,14210997,1,13,0.062227,4,stop_first,35,-3966,-3.11488912,408,0.000,0.000,190000,0,0,1,0,1,
4.714480,14246001,1,13,0.092603,4,stop_first,41,-3960,-3.11017673,408,0.000,0.000,190000,0,0,1,0,1,
4.745194,14276001,1,13,0.123317,4,stop_first,46,-3955,-3.10624974,408,0.000,0.000,190000,0,0,1,0,1,
4.775666,14306001,1,13,0.153789,4,stop_first,49,-3952,-3.10389354,408,0.000,0.000,190000,0,0,1,0,1,
4.806164,14336001,1,13,0.184287,4,stop_first,51,-3950,-3.10232275,408,0.000,0.000,190000,0,0,1,0,1,
4.836434,14366001,1,13,0.214557,4,stop_first,52,-3949,-3.10153735,408,0.000,0.000,190000,0,0,1,0,1,
4.867160,14396001,1,13,0.245283,4,stop_first,51,-3950,-3.10232275,408,0.000,0.000,190000,0,0,1,0,1,
4.897909,14426001,1,13,0.276032,4,stop_first,49,-3952,-3.10389354,408,0.000,0.000,190000,0,0,1,0,1,
4.929423,14456001,1,13,0.307546,4,stop_first,46,-3955,-3.10624974,408,0.000,0.000,190000,0,0,1,0,1,
4.961079,14490997,1,13,0.339202,4,stop_first,41,-3960,-3.11017673,408,0.000,0.000,190000,0,0,1,0,1,
4.991324,14520997,1,13,0.369447,4,stop_first,36,-3965,-3.11410372,408,0.000,0.000,190000,0,0,1,0,1,
5.021861,14550997,1,13,0.399984,4,stop_first,30,-3971,-3.11881611,408,0.000,0.000,190000,0,0,1,0,1,
5.052415,14580997,1,13,0.430538,4,stop_first,23,-3978,-3.12431389,408,0.000,0.000,190000,0,0,1,0,1,
5.082853,14610997,1,13,0.460976,4,stop_first,15,-3986,-3.13059708,408,0.000,0.000,190000,0,0,1,0,1,
5.113717,14640997,1,13,0.491839,4,stop_first,7,-3994,-3.13688026,408,0.000,0.000,190000,0,0,1,0,1,
5.144076,14671005,1,14,0.000000,4,move_second,-1,3998,3.14002186,408,-2000.000,0.000,190000,0,0,1,0,1,
5.175539,14708088,1,14,0.031464,4,move_second,-10,3989,3.13295327,408,-2000.000,-380.950,190000,0,0,1,0,1,
5.206028,14738001,1,14,0.061953,4,move_second,-14,3985,3.12981168,357,-2000.000,-2000.000,190000,0,0,1,0,1,
5.236499,14768001,1,14,0.092424,4,move_second,-16,3983,3.12824088,297,-2000.000,-2000.000,190000,0,0,1,0,1,
5.267097,14798001,1,14,0.123021,4,move_second,-17,3982,3.12745549,237,-2000.000,-2000.000,190000,0,0,1,0,1,
5.298561,14828001,1,14,0.154486,4,move_second,-19,3980,3.12588469,177,-2000.000,-2000.000,190000,0,0,1,0,1,
5.330901,14858001,1,14,0.186825,4,move_second,-19,3980,3.12588469,117,-2000.000,-2000.000,190000,0,0,1,0,1,
5.361099,14892997,1,15,0.000000,4,stop_second,-19,3980,3.12588469,47,0.000,-2000.000,190000,0,0,1,0,1,
5.391801,14925079,1,15,0.030702,4,stop_second,-19,3980,3.12588469,-4,0.000,0.000,190000,0,0,1,0,1,
5.422378,14950001,1,15,0.061278,4,stop_second,-22,3977,3.12352850,-4,0.000,0.000,190000,0,0,1,0,1,
5.452956,14980001,1,15,0.091857,4,stop_second,-25,3974,3.12117230,-4,0.000,0.000,190000,0,0,1,0,1,
5.483124,15014997,1,15,0.122025,4,stop_second,-29,3970,3.11803071,-4,0.000,0.000,190000,0,0,1,0,1,
5.515036,15044997,1,15,0.153936,4,stop_second,-31,3968,3.11645991,-4,0.000,0.000,190000,0,0,1,0,1,
5.545617,15074997,1,15,0.184518,4,stop_second,-32,3967,3.11567451,-4,0.000,0.000,190000,0,0,1,0,1,
5.576063,15104997,1,15,0.214964,4,stop_second,-33,3966,3.11488912,-4,0.000,0.000,190000,0,0,1,0,1,
5.606611,15134997,1,15,0.245512,4,stop_second,-32,3967,3.11567451,-4,0.000,0.000,190000,0,0,1,0,1,
5.636970,15164997,1,15,0.275870,4,stop_second,-31,3968,3.11645991,-4,0.000,0.000,190000,0,0,1,0,1,
5.667473,15194997,1,15,0.306374,4,stop_second,-29,3970,3.11803071,-4,0.000,0.000,190000,0,0,1,0,1,
5.698388,15230001,1,15,0.337288,4,stop_second,-26,3973,3.12038690,-4,0.000,0.000,190000,0,0,1,0,1,
5.728752,15260001,1,15,0.367653,4,stop_second,-23,3976,3.12274310,-4,0.000,0.000,190000,0,0,1,0,1,
5.759309,15290001,1,15,0.398210,4,stop_second,-19,3980,3.12588469,-4,0.000,0.000,190000,0,0,1,0,1,
5.791762,15320001,1,15,0.430663,4,stop_second,-14,3985,3.12981168,-4,0.000,0.000,190000,0,0,1,0,1,
5.822413,15350001,1,15,0.461313,4,stop_second,-10,3989,3.13295327,-4,0.000,0.000,190000,0,0,1,0,1,
5.853141,15384997,1,15,0.492042,4,stop_second,-4,3995,3.13766566,-4,0.000,0.000,190000,0,0,1,0,1,
5.883731,15414997,1,16,0.000000,5,move_first,1,-4000,-3.14159265,-4,2000.000,0.000,190000,0,0,1,0,1,
5.914139,15448088,1,16,0.030408,5,move_first,6,-3995,-3.13766566,-4,2000.000,380.950,190000,0,0,1,0,1,
5.944665,15472997,1,16,0.060934,5,move_first,7,-3994,-3.13688026,37,2000.000,2000.000,190000,0,0,1,0,1,
5.974918,15502997,1,16,0.091188,5,move_first,7,-3994,-3.13688026,97,2000.000,2000.000,190000,0,0,1,0,1,
6.005724,15532997,1,16,0.121994,5,move_first,6,-3995,-3.13766566,157,2000.000,2000.000,190000,0,0,1,0,1,
6.037209,15568001,1,16,0.153478,5,move_first,4,-3997,-3.13923646,227,2000.000,2000.000,190000,0,0,1,0,1,
6.067614,15598001,1,16,0.183883,5,move_first,3,-3998,-3.14002186,287,2000.000,2000.000,190000,0,0,1,0,1,
6.098153,15628001,1,17,0.000000,5,stop_first,2,-3999,-3.14080726,347,0.000,2000.000,190000,0,0,1,0,1,
6.128615,15662087,1,17,0.030463,5,stop_first,0,3999,3.14080726,408,0.000,99.050,190000,0,0,1,0,1,
6.158914,15686997,1,17,0.060762,5,stop_first,2,-3999,-3.14080726,408,0.000,0.000,190000,0,0,1,0,1,
6.190591,15716997,1,17,0.092439,5,stop_first,6,-3995,-3.13766566,408,0.000,0.000,190000,0,0,1,0,1,
6.221110,15752001,1,17,0.122958,5,stop_first,10,-3991,-3.13452407,408,0.000,0.000,190000,0,0,1,0,1,
6.251607,15782001,1,17,0.153454,5,stop_first,13,-3988,-3.13216788,408,0.000,0.000,190000,0,0,1,0,1,
6.282099,15812001,1,17,0.183946,5,stop_first,16,-3985,-3.12981168,408,0.000,0.000,190000,0,0,1,0,1,
6.312596,15842001,1,17,0.214444,5,stop_first,18,-3983,-3.12824088,408,0.000,0.000,190000,0,0,1,0,1,
6.344188,15872001,1,17,0.246035,5,stop_first,20,-3981,-3.12667009,408,0.000,0.000,190000,0,0,1,0,1,
6.375775,15902001,1,17,0.277622,5,stop_first,21,-3980,-3.12588469,408,0.000,0.000,190000,0,0,1,0,1,
6.406061,15936997,1,17,0.307908,5,stop_first,21,-3980,-3.12588469,408,0.000,0.000,190000,0,0,1,0,1,
6.436768,15966997,1,17,0.338615,5,stop_first,21,-3980,-3.12588469,408,0.000,0.000,190000,0,0,1,0,1,
6.467062,15996997,1,17,0.368909,5,stop_first,21,-3980,-3.12588469,408,0.000,0.000,190000,0,0,1,0,1,
6.497874,16026997,1,17,0.399721,5,stop_first,20,-3981,-3.12667009,408,0.000,0.000,190000,0,0,1,0,1,
6.528310,16056997,1,17,0.430157,5,stop_first,18,-3983,-3.12824088,408,0.000,0.000,190000,0,0,1,0,1,
6.558785,16086997,1,17,0.460633,5,stop_first,16,-3985,-3.12981168,408,0.000,0.000,190000,0,0,1,0,1,
6.589386,16116997,1,17,0.491233,5,stop_first,13,-3988,-3.13216788,408,0.000,0.000,190000,0,0,1,0,1,
6.620919,16146997,1,18,0.000000,5,move_second,11,-3990,-3.13373867,408,-2000.000,0.000,190000,0,0,1,0,1,
6.651119,16185079,1,18,0.030200,5,move_second,7,-3994,-3.13688026,408,-2000.000,0.000,190000,0,0,1,0,1,
6.681881,16210001,1,18,0.060961,5,move_second,6,-3995,-3.13766566,368,-2000.000,-2000.000,190000,0,0,1,0,1,
6.712175,16240001,1,18,0.091255,5,move_second,8,-3993,-3.13609487,308,-2000.000,-2000.000,190000,0,0,1,0,1,
6.742941,16270001,1,18,0.122021,5,move_second,10,-3991,-3.13452407,248,-2000.000,-2000.000,190000,0,0,1,0,1,
